locus_tag	ftype	length_bp	gene	EC_number	COG	product
CCJFCDPA_00075	CDS	1173	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, periplasmic
CCJFCDPA_00076	CDS	1344	gdhA_1	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
CCJFCDPA_00077	CDS	645	ettA_1		COG0488	Energy-dependent translational throttle protein EttA
CCJFCDPA_00078	CDS	369				hypothetical protein
CCJFCDPA_00079	CDS	468				hypothetical protein
CCJFCDPA_00080	CDS	318				hypothetical protein
CCJFCDPA_00081	CDS	1494	nuoN	1.6.5.11	COG1007	NADH-quinone oxidoreductase subunit N
CCJFCDPA_00082	CDS	1476	nuoM	1.6.5.11	COG1008	NADH-quinone oxidoreductase subunit M
CCJFCDPA_00083	CDS	2031	nuoL	1.6.5.11	COG1009	NADH-quinone oxidoreductase subunit L
CCJFCDPA_00084	CDS	309		1.6.5.11	COG0713	NADH-quinone oxidoreductase subunit 11
CCJFCDPA_00085	CDS	669	nuoJ	1.6.5.11	COG0839	NADH-quinone oxidoreductase subunit J
CCJFCDPA_00086	CDS	456	nuoI	1.6.5.11	COG1143	NADH-quinone oxidoreductase subunit I
CCJFCDPA_00087	CDS	1077	nuoH	1.6.5.11	COG1005	NADH-quinone oxidoreductase subunit H
CCJFCDPA_00088	CDS	2121	nqo3	1.6.5.11	COG1034	NADH-quinone oxidoreductase chain 3
CCJFCDPA_00089	CDS	1362	nuoF	1.6.5.11		NADH-quinone oxidoreductase subunit F
CCJFCDPA_00090	CDS	492	nqo2	1.6.5.11	COG1905	NADH-quinone oxidoreductase subunit 2
CCJFCDPA_00091	CDS	1254	nuoD	1.6.5.11	COG0649	NADH-quinone oxidoreductase subunit D
CCJFCDPA_00092	CDS	609	nqo5	1.6.5.11	COG0852	NADH-quinone oxidoreductase chain 5
CCJFCDPA_00093	CDS	480	nuoB	1.6.5.11	COG0377	NADH-quinone oxidoreductase subunit B
CCJFCDPA_00094	CDS	360	ndhC	1.6.5.-		NAD(P)H-quinone oxidoreductase subunit 3
CCJFCDPA_00095	tRNA	85				tRNA-Leu(gag)
CCJFCDPA_00096	CDS	375	secG		COG1314	Protein-export membrane protein SecG
CCJFCDPA_00097	CDS	762	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
CCJFCDPA_00098	CDS	993	ppsC	2.3.1.41		Phthiocerol/phenolphthiocerol synthesis polyketide synthase type I PpsC
CCJFCDPA_00099	CDS	2229	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
CCJFCDPA_00100	CDS	267	rpsO		COG0184	30S ribosomal protein S15
CCJFCDPA_00101	CDS	279				hypothetical protein
CCJFCDPA_00102	tRNA	77				tRNA-Arg(acg)
CCJFCDPA_00103	CDS	552	greB		COG0782	Transcription elongation factor GreB
CCJFCDPA_00104	CDS	2265	spoT		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
CCJFCDPA_00105	CDS	204	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
CCJFCDPA_00106	CDS	621	gmk	2.7.4.8	COG0194	Guanylate kinase
CCJFCDPA_00107	CDS	909				hypothetical protein
CCJFCDPA_00108	CDS	1017	prkC	2.7.11.1		Serine/threonine-protein kinase PrkC
CCJFCDPA_00109	CDS	915	prpC_1	3.1.3.16	COG0631	Protein phosphatase PrpC
CCJFCDPA_00110	CDS	750	rph	2.7.7.56	COG0689	Ribonuclease PH
CCJFCDPA_00111	CDS	618	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
CCJFCDPA_00112	CDS	1227	hemN_1	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein
CCJFCDPA_00113	CDS	822				hypothetical protein
CCJFCDPA_00114	CDS	537				hypothetical protein
CCJFCDPA_00115	CDS	393				hypothetical protein
CCJFCDPA_00116	CDS	366				hypothetical protein
CCJFCDPA_00117	CDS	360				hypothetical protein
CCJFCDPA_00118	CDS	327				hypothetical protein
CCJFCDPA_00119	CDS	1122	ftsN_1			Cell division protein FtsN
CCJFCDPA_00120	tRNA	77				tRNA-Met(cat)
CCJFCDPA_00121	CDS	1005	hrcA		COG1420	Heat-inducible transcription repressor HrcA
CCJFCDPA_00122	CDS	897	nadK	2.7.1.23	COG0061	NAD kinase
CCJFCDPA_00123	CDS	1671	recN		COG0497	DNA repair protein RecN
CCJFCDPA_00124	CDS	879	rapZ		COG1660	RNase adapter protein RapZ
CCJFCDPA_00125	CDS	1059	mutY	3.2.2.-	COG1194	Adenine DNA glycosylase
CCJFCDPA_00126	CDS	1950		3.6.5.5	COG0699	Bacterial dynamin-like protein
CCJFCDPA_00127	CDS	816	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
CCJFCDPA_00128	CDS	1779	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
CCJFCDPA_00129	CDS	513	lolB			Outer-membrane lipoprotein LolB
CCJFCDPA_00130	CDS	867	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
CCJFCDPA_00131	tRNA	77				tRNA-Gln(ttg)
CCJFCDPA_00132	CDS	960	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
CCJFCDPA_00133	CDS	624	rplY			50S ribosomal protein L25
CCJFCDPA_00134	CDS	624	pth	3.1.1.29		Peptidyl-tRNA hydrolase
CCJFCDPA_00135	CDS	963	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
CCJFCDPA_00136	CDS	852	gsiD		COG1173	Glutathione transport system permease protein GsiD
CCJFCDPA_00137	CDS	987	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
CCJFCDPA_00138	CDS	861			COG1123	putative ABC transporter ATP-binding protein
CCJFCDPA_00139	CDS	1485	dppA_1		COG0747	Periplasmic dipeptide transport protein
CCJFCDPA_00140	CDS	1401	gatA_1	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
CCJFCDPA_00141	CDS	654	rhtB_1		COG1280	Homoserine/homoserine lactone efflux protein
CCJFCDPA_00142	CDS	609				hypothetical protein
CCJFCDPA_00143	CDS	882	mdtJ			Spermidine export protein MdtJ
CCJFCDPA_00144	CDS	423	bluF			Blue light- and temperature-regulated antirepressor BluF
CCJFCDPA_00145	CDS	726	folE_1	3.5.4.16	COG0302	GTP cyclohydrolase 1
CCJFCDPA_00146	CDS	1230	clsB	2.7.8.-	COG1502	Cardiolipin synthase B
CCJFCDPA_00147	CDS	771				hypothetical protein
CCJFCDPA_00148	CDS	456	nudB	3.6.1.67	COG0494	Dihydroneopterin triphosphate diphosphatase
CCJFCDPA_00149	CDS	585				hypothetical protein
CCJFCDPA_00150	CDS	1809	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
CCJFCDPA_00151	CDS	624				hypothetical protein
CCJFCDPA_00152	CDS	285				hypothetical protein
CCJFCDPA_00153	CDS	1452	putP_1		COG0591	High-affinity proline transporter PutP
CCJFCDPA_00154	CDS	1566	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
CCJFCDPA_00155	CDS	558				hypothetical protein
CCJFCDPA_00156	CDS	990				hypothetical protein
CCJFCDPA_00157	CDS	732	ubiE_1	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
CCJFCDPA_00158	CDS	417				hypothetical protein
CCJFCDPA_00159	CDS	444				hypothetical protein
CCJFCDPA_00160	CDS	3927	lutA_1			Lactate utilization protein A
CCJFCDPA_00161	CDS	1230	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
CCJFCDPA_00162	CDS	1314	ugpB		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
CCJFCDPA_00163	CDS	882	ugpA		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
CCJFCDPA_00164	CDS	849	araQ		COG0395	L-arabinose transport system permease protein AraQ
CCJFCDPA_00165	CDS	1008	ugpC_1	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
CCJFCDPA_00166	CDS	759	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
CCJFCDPA_00167	CDS	2505	mscM		COG3264	Miniconductance mechanosensitive channel MscM
CCJFCDPA_00168	CDS	279				hypothetical protein
CCJFCDPA_00169	CDS	1311	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
CCJFCDPA_00170	CDS	1080	prfA		COG0216	Peptide chain release factor RF1
CCJFCDPA_00171	CDS	852	prmC_1	2.1.1.297	COG2890	Release factor glutamine methyltransferase
CCJFCDPA_00172	CDS	330	grxD		COG0278	Glutaredoxin 4
CCJFCDPA_00173	CDS	1338				hypothetical protein
CCJFCDPA_00174	CDS	531	mltC			Membrane-bound lytic murein transglycosylase C
CCJFCDPA_00175	CDS	1746	proS	6.1.1.15	COG0442	Proline--tRNA ligase
CCJFCDPA_00176	CDS	687	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
CCJFCDPA_00177	CDS	1140	proB	2.7.2.11		Glutamate 5-kinase
CCJFCDPA_00178	CDS	1074	obg	3.6.5.-		GTPase Obg
CCJFCDPA_00179	CDS	258	rpmA		COG0211	50S ribosomal protein L27
CCJFCDPA_00180	CDS	312	rplU		COG0261	50S ribosomal protein L21
CCJFCDPA_00181	CDS	984	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
CCJFCDPA_00182	tRNA	77				tRNA-Pro(cgg)
CCJFCDPA_00183	CDS	1671	epsE_1		COG2804	Type II secretion system protein E
CCJFCDPA_00184	CDS	1218	gspF_1		COG1459	Putative type II secretion system protein F
CCJFCDPA_00185	CDS	879	outO			Type 4 prepilin-like proteins leader peptide-processing enzyme
CCJFCDPA_00186	CDS	636	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
CCJFCDPA_00187	CDS	756	zapD		COG4582	Cell division protein ZapD
CCJFCDPA_00188	CDS	216	yacG		COG3024	DNA gyrase inhibitor YacG
CCJFCDPA_00189	CDS	426	nudG	3.6.1.65	COG0494	CTP pyrophosphohydrolase
CCJFCDPA_00190	CDS	873				hypothetical protein
CCJFCDPA_00191	CDS	1230	argJ			Arginine biosynthesis bifunctional protein ArgJ
CCJFCDPA_00192	CDS	2763	secA_1		COG0653	Protein translocase subunit SecA
CCJFCDPA_00193	CDS	300				hypothetical protein
CCJFCDPA_00194	tRNA	76				tRNA-Thr(tgt)
CCJFCDPA_00195	CDS	528	sspB		COG2969	Stringent starvation protein B 
CCJFCDPA_00196	CDS	612	sspA		COG0625	Stringent starvation protein A
CCJFCDPA_00197	CDS	756	petC		COG2857	Ammonia monooxygenase gamma subunit
CCJFCDPA_00198	CDS	1422	fbcH		COG1290	Cytochrome b/c1
CCJFCDPA_00199	CDS	600	petA	1.10.2.2	COG0723	Ubiquinol-cytochrome c reductase iron-sulfur subunit
CCJFCDPA_00200	CDS	429	mscL		COG1970	Large-conductance mechanosensitive channel
CCJFCDPA_00201	CDS	1044	pdxA2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
CCJFCDPA_00202	CDS	771			COG0327	GTP cyclohydrolase 1 type 2 
CCJFCDPA_00203	CDS	1140	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
CCJFCDPA_00204	CDS	789	tatC		COG0805	Sec-independent protein translocase protein TatC
CCJFCDPA_00205	CDS	480	tatB			Sec-independent protein translocase protein TatB
CCJFCDPA_00206	CDS	246	tatA		COG1826	Sec-independent protein translocase protein TatA
CCJFCDPA_00207	CDS	357		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
CCJFCDPA_00208	CDS	1029				hypothetical protein
CCJFCDPA_00209	CDS	387				hypothetical protein
CCJFCDPA_00210	CDS	378	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
CCJFCDPA_00211	CDS	390	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
CCJFCDPA_00212	CDS	780	hisF	4.1.3.-	COG0107	Imidazole glycerol phosphate synthase subunit HisF
CCJFCDPA_00213	CDS	1017	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
CCJFCDPA_00214	CDS	744	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
CCJFCDPA_00215	CDS	669	hisH	2.4.2.-	COG0118	Imidazole glycerol phosphate synthase subunit HisH
CCJFCDPA_00216	CDS	633	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
CCJFCDPA_00217	CDS	1113	hisC2	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase 2
CCJFCDPA_00218	CDS	447	vapC_1	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
CCJFCDPA_00219	CDS	270				hypothetical protein
CCJFCDPA_00220	CDS	1407				hypothetical protein
CCJFCDPA_00221	CDS	195				hypothetical protein
CCJFCDPA_00222	CDS	1194			COG1373	putative protein
CCJFCDPA_00223	CDS	1317	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
CCJFCDPA_00224	CDS	648	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
CCJFCDPA_00225	CDS	1278	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
CCJFCDPA_00226	CDS	246	ibaG		COG5007	Acid stress protein IbaG
CCJFCDPA_00227	CDS	756	yadH		COG0842	Inner membrane transport permease YadH
CCJFCDPA_00228	CDS	921	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
CCJFCDPA_00229	CDS	270				hypothetical protein
CCJFCDPA_00230	CDS	663	mlaC		COG2854	putative phospholipid-binding protein MlaC
CCJFCDPA_00231	CDS	741	mlaA		COG2853	putative phospholipid-binding lipoprotein MlaA
CCJFCDPA_00232	CDS	483	mlaD		COG1463	putative phospholipid ABC transporter-binding protein MlaD
CCJFCDPA_00233	CDS	783	mlaE_1		COG0767	putative phospholipid ABC transporter permease protein MlaE
CCJFCDPA_00234	CDS	906	mlaF	3.6.3.-	COG1127	putative phospholipid import ATP-binding protein MlaF
CCJFCDPA_00235	CDS	456	speH	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
CCJFCDPA_00236	CDS	954	speE_1	2.5.1.-	COG0421	Polyamine aminopropyltransferase
CCJFCDPA_00237	CDS	753	artM		COG1126	Arginine transport ATP-binding protein ArtM
CCJFCDPA_00238	CDS	654	artQ		COG0765	Arginine transport system permease protein ArtQ
CCJFCDPA_00239	CDS	795	fliY		COG0834	L-cystine-binding protein FliY
CCJFCDPA_00240	CDS	930	gltC_1			HTH-type transcriptional regulator GltC
CCJFCDPA_00241	CDS	1215				hypothetical protein
CCJFCDPA_00242	CDS	1506	mmsA_1	1.2.1.27	COG1012	Methylmalonate-semialdehyde dehydrogenase [acylating]
CCJFCDPA_00243	CDS	1479	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
CCJFCDPA_00244	CDS	4728	gltB	1.4.7.1		Ferredoxin-dependent glutamate synthase 1
CCJFCDPA_00245	CDS	693				hypothetical protein
CCJFCDPA_00246	CDS	897				hypothetical protein
CCJFCDPA_00247	CDS	630				hypothetical protein
CCJFCDPA_00248	CDS	1170	dgt		COG0232	Deoxyguanosinetriphosphate triphosphohydrolase-like protein
CCJFCDPA_00249	CDS	1122	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
CCJFCDPA_00250	CDS	1575	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
CCJFCDPA_00251	CDS	1119		2.3.1.207	COG0332	Beta-ketodecanoyl-[acyl-carrier-protein] synthase
CCJFCDPA_00252	CDS	948	tal	2.2.1.2		Transaldolase
CCJFCDPA_00253	CDS	846	hexR		COG1737	HTH-type transcriptional regulator HexR
CCJFCDPA_00254	CDS	495				hypothetical protein
CCJFCDPA_00255	CDS	1125	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
CCJFCDPA_00256	CDS	975	dppD		COG0444	Dipeptide transport ATP-binding protein DppD
CCJFCDPA_00257	CDS	912	dppC		COG1173	Dipeptide transport system permease protein DppC
CCJFCDPA_00258	CDS	1218	hipO_1	3.5.1.32	COG1473	Hippurate hydrolase
CCJFCDPA_00259	CDS	981	gsiC_2		COG0601	Glutathione transport system permease protein GsiC
CCJFCDPA_00260	CDS	1581	hbpA_1		COG0747	Heme-binding protein A
CCJFCDPA_00261	CDS	1200				Outer membrane porin protein 32
CCJFCDPA_00262	CDS	1104				Outer membrane porin protein 32
CCJFCDPA_00263	CDS	450	yhfA		COG1765	Protein YhfA
CCJFCDPA_00264	CDS	1566	ilvA_1	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
CCJFCDPA_00265	CDS	813	cobV	2.7.8.26		Adenosylcobinamide-GDP ribazoletransferase
CCJFCDPA_00266	CDS	591				hypothetical protein
CCJFCDPA_00267	CDS	540				hypothetical protein
CCJFCDPA_00268	CDS	456	xcpT_1		COG2165	Type II secretion system protein G
CCJFCDPA_00269	CDS	477				hypothetical protein
CCJFCDPA_00270	CDS	360	xcpV		COG2165	Type II secretion system protein I
CCJFCDPA_00271	CDS	681	xcpW		COG4795	Type II secretion system protein J
CCJFCDPA_00272	CDS	960				hypothetical protein
CCJFCDPA_00273	tRNA	96				tRNA-Ser(gct)
CCJFCDPA_00274	CDS	534				hypothetical protein
CCJFCDPA_00275	CDS	816				hypothetical protein
CCJFCDPA_00276	CDS	2205	epsD_1			Type II secretion system protein D
CCJFCDPA_00277	CDS	1401	hxcR_1		COG2804	putative type II secretion system protein HxcR
CCJFCDPA_00278	CDS	1074				hypothetical protein
CCJFCDPA_00279	CDS	2310	rcsC	2.7.13.3		Sensor histidine kinase RcsC
CCJFCDPA_00280	CDS	651	degU_1		COG2197	Transcriptional regulatory protein DegU
CCJFCDPA_00281	CDS	1653				hypothetical protein
CCJFCDPA_00282	CDS	387				hypothetical protein
CCJFCDPA_00283	CDS	537				hypothetical protein
CCJFCDPA_00284	CDS	975	luxA	1.14.14.3	COG2141	Alkanal monooxygenase alpha chain
CCJFCDPA_00285	CDS	1230	epsF_1		COG1459	Type II secretion system protein F
CCJFCDPA_00286	CDS	918				hypothetical protein
CCJFCDPA_00287	CDS	447				hypothetical protein
CCJFCDPA_00288	CDS	486				hypothetical protein
CCJFCDPA_00289	CDS	2241			COG1132	putative ABC transporter ATP-binding protein
CCJFCDPA_00290	CDS	2166	cphA_1	6.3.2.29		Cyanophycin synthetase
CCJFCDPA_00291	CDS	2595	cphA_2	6.3.2.29		Cyanophycin synthetase
CCJFCDPA_00292	CDS	480				hypothetical protein
CCJFCDPA_00293	CDS	669				hypothetical protein
CCJFCDPA_00294	CDS	609	cwlK	3.4.-.-		Peptidoglycan L-alanyl-D-glutamate endopeptidase CwlK
CCJFCDPA_00295	CDS	1566				hypothetical protein
CCJFCDPA_00296	CDS	717	tphA1II	1.14.12.15		Terephthalate 1,2-dioxygenase, reductase component 2
CCJFCDPA_00297	CDS	1509		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
CCJFCDPA_00298	CDS	663	alkB	1.14.11.33	COG3145	Alpha-ketoglutarate-dependent dioxygenase AlkB
CCJFCDPA_00299	CDS	270	infA_1			Translation initiation factor IF-1
CCJFCDPA_00300	CDS	780	htrB	3.4.21.107	COG0265	Serine protease Do-like HtrB
CCJFCDPA_00301	CDS	2790	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
CCJFCDPA_00302	CDS	1362	atoC		COG2204	Regulatory protein AtoC
CCJFCDPA_00303	CDS	2082	kinA	2.7.13.3	COG0642	Sporulation kinase A
CCJFCDPA_00304	CDS	1206	btrK	4.1.1.95		L-glutamyl-[BtrI acyl-carrier protein] decarboxylase
CCJFCDPA_00305	CDS	1683	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
CCJFCDPA_00306	CDS	261				hypothetical protein
CCJFCDPA_00307	CDS	849				hypothetical protein
CCJFCDPA_00308	CDS	843				hypothetical protein
CCJFCDPA_00309	CDS	996				hypothetical protein
CCJFCDPA_00310	CDS	2193				hypothetical protein
CCJFCDPA_00311	CDS	1374	wzxC		COG2244	Lipopolysaccharide biosynthesis protein WzxC
CCJFCDPA_00312	CDS	1056	rfbE	2.6.1.102	COG0399	GDP-perosamine synthase
CCJFCDPA_00313	CDS	1185				hypothetical protein
CCJFCDPA_00314	CDS	1140				hypothetical protein
CCJFCDPA_00315	CDS	2238				hypothetical protein
CCJFCDPA_00316	CDS	1101	wbgU	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
CCJFCDPA_00317	CDS	1278	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
CCJFCDPA_00318	CDS	921				hypothetical protein
CCJFCDPA_00319	CDS	1332				hypothetical protein
CCJFCDPA_00320	CDS	1203	tuaC	2.4.-.-	COG0438	Putative teichuronic acid biosynthesis glycosyltransferase TuaC
CCJFCDPA_00321	CDS	1221	wecC	1.1.1.336	COG0677	UDP-N-acetyl-D-mannosamine dehydrogenase
CCJFCDPA_00322	CDS	1140	wecB	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
CCJFCDPA_00323	CDS	1218	pimB	2.4.1.346	COG0438	GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol monomannoside mannosyltransferase
CCJFCDPA_00324	CDS	1146	bshA	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
