locus_tag	ftype	length_bp	gene	EC_number	COG	product
COICDMBG_00115	CDS	669				hypothetical protein
COICDMBG_00116	CDS	813	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
COICDMBG_00117	CDS	507				hypothetical protein
COICDMBG_00118	CDS	228				hypothetical protein
COICDMBG_00119	CDS	534				hypothetical protein
COICDMBG_00120	CDS	390				hypothetical protein
COICDMBG_00121	CDS	858				hypothetical protein
COICDMBG_00122	CDS	219				hypothetical protein
COICDMBG_00123	CDS	1527	eptA	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
COICDMBG_00124	CDS	873				hypothetical protein
COICDMBG_00125	CDS	543				hypothetical protein
COICDMBG_00126	CDS	153				hypothetical protein
COICDMBG_00127	CDS	510				hypothetical protein
COICDMBG_00128	CDS	1383	arlS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase ArlS
COICDMBG_00129	CDS	672	yedW		COG0745	putative transcriptional regulatory protein YedW
COICDMBG_00130	CDS	1452	patA_1	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
COICDMBG_00131	CDS	933				hypothetical protein
COICDMBG_00132	CDS	384				hypothetical protein
COICDMBG_00133	CDS	189				hypothetical protein
COICDMBG_00134	CDS	1620				hypothetical protein
COICDMBG_00135	CDS	1122				hypothetical protein
COICDMBG_00136	CDS	579	rpoE_1			ECF RNA polymerase sigma-E factor
COICDMBG_00137	CDS	417				hypothetical protein
COICDMBG_00138	CDS	453				hypothetical protein
COICDMBG_00139	CDS	1050				hypothetical protein
COICDMBG_00140	CDS	1194				hypothetical protein
COICDMBG_00141	CDS	1074	prfA		COG0216	Peptide chain release factor 1
COICDMBG_00142	CDS	1275	clcA		COG0038	H(+)/Cl(-) exchange transporter ClcA
COICDMBG_00143	CDS	486				hypothetical protein
COICDMBG_00144	CDS	1884	dnaK			Chaperone protein DnaK
COICDMBG_00145	CDS	372				hypothetical protein
COICDMBG_00146	CDS	1680	rho	3.6.4.-	COG1158	Transcription termination factor Rho
COICDMBG_00147	CDS	408				hypothetical protein
COICDMBG_00148	CDS	495				hypothetical protein
COICDMBG_00149	CDS	786	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
COICDMBG_00150	CDS	1758		3.6.3.-		Putative multidrug export ATP-binding/permease protein
COICDMBG_00151	CDS	1509	lgrB			Linear gramicidin synthase subunit B
COICDMBG_00152	CDS	663				hypothetical protein
COICDMBG_00153	CDS	249	acpP_1			Acyl carrier protein
COICDMBG_00154	CDS	1446	patA_2	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
COICDMBG_00155	CDS	930				hypothetical protein
COICDMBG_00156	CDS	1389	lpdC	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
COICDMBG_00157	CDS	1320	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
COICDMBG_00158	CDS	2568	gyrA_2	5.99.1.3	COG0188	DNA gyrase subunit A
COICDMBG_00159	CDS	2547	clpC		COG0542	Negative regulator of genetic competence ClpC/MecB
COICDMBG_00160	CDS	1356	rimK	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
COICDMBG_00161	CDS	579				Potassium channel
COICDMBG_00162	CDS	363				hypothetical protein
COICDMBG_00163	CDS	1503	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
COICDMBG_00164	CDS	2448	thrA		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
COICDMBG_00165	CDS	927	thrB	2.7.1.39		Homoserine kinase
COICDMBG_00166	CDS	1293	thrC	4.2.3.1	COG0498	Threonine synthase
COICDMBG_00167	CDS	813				hypothetical protein
COICDMBG_00168	CDS	846				hypothetical protein
COICDMBG_00169	CDS	615	cshC	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshC
COICDMBG_00170	CDS	1164	zraR		COG2204	Transcriptional regulatory protein ZraR
COICDMBG_00171	CDS	819	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
COICDMBG_00172	CDS	699	rluD_1	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
COICDMBG_00173	CDS	1338				hypothetical protein
COICDMBG_00174	CDS	1329	alkH	1.2.1.3		Aldehyde dehydrogenase
COICDMBG_00175	CDS	3951	barA	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
COICDMBG_00176	CDS	861			COG2321	putative protein
COICDMBG_00177	CDS	1536	comM		COG0606	Competence protein ComM
COICDMBG_00178	CDS	435	mshD	2.3.1.189		Mycothiol acetyltransferase
COICDMBG_00179	CDS	1131	yxeP	3.-.-.-	COG1473	putative hydrolase YxeP
COICDMBG_00180	CDS	1152	alr2	5.1.1.1	COG0787	Alanine racemase 2
COICDMBG_00181	CDS	1074	orr	5.1.1.12	COG3457	Ornithine racemase
COICDMBG_00182	CDS	228				hypothetical protein
COICDMBG_00183	CDS	1482				hypothetical protein
COICDMBG_00184	CDS	1626	inlJ_1			Internalin-J
COICDMBG_00185	CDS	384				hypothetical protein
COICDMBG_00186	CDS	1197				hypothetical protein
COICDMBG_00187	CDS	636	can	4.2.1.1	COG0288	Carbonic anhydrase 2
COICDMBG_00188	CDS	690	mtcA2	4.2.1.1	COG0288	Carbonic anhydrase 2
COICDMBG_00189	CDS	630				hypothetical protein
COICDMBG_00190	CDS	1596	dauA		COG0659	C4-dicarboxylic acid transporter DauA
COICDMBG_00191	CDS	279				hypothetical protein
COICDMBG_00192	CDS	978	oxyR			Hydrogen peroxide-inducible genes activator
COICDMBG_00193	CDS	198				hypothetical protein
COICDMBG_00194	CDS	666	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
COICDMBG_00195	CDS	453				hypothetical protein
COICDMBG_00196	CDS	489				hypothetical protein
COICDMBG_00197	CDS	1068	ilvK_1	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase 2
COICDMBG_00198	CDS	159				hypothetical protein
COICDMBG_00199	CDS	390				hypothetical protein
COICDMBG_00200	CDS	753				hypothetical protein
COICDMBG_00201	CDS	654				hypothetical protein
COICDMBG_00202	CDS	810				hypothetical protein
COICDMBG_00203	CDS	909				hypothetical protein
COICDMBG_00204	CDS	2541	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
COICDMBG_00205	CDS	864				hypothetical protein
COICDMBG_00206	CDS	2421	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
COICDMBG_00207	CDS	567				Immunogenic protein MPB70
COICDMBG_00208	CDS	1776	rpsA		COG0539	30S ribosomal protein S1
COICDMBG_00209	CDS	1254	xapB			Xanthosine permease
COICDMBG_00210	CDS	684	cmk	2.7.4.25	COG0283	Cytidylate kinase
COICDMBG_00211	CDS	1032				hypothetical protein
COICDMBG_00212	CDS	2451	lon2	3.4.21.53	COG0466	Lon protease 2
COICDMBG_00213	CDS	1332				hypothetical protein
COICDMBG_00214	CDS	1374				hypothetical protein
COICDMBG_00215	CDS	822	bepA_2	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
COICDMBG_00216	CDS	2400		2.4.1.161	COG1501	Oligosaccharide 4-alpha-D-glucosyltransferase
COICDMBG_00217	CDS	1905	glgB_1	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
COICDMBG_00218	CDS	1623	mak	2.7.1.175	COG3281	Maltokinase
COICDMBG_00219	CDS	1941	glgE1	2.4.99.16	COG0366	Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase 1
COICDMBG_00220	CDS	864	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
COICDMBG_00221	CDS	654	pdg			Ultraviolet N-glycosylase/AP lyase
COICDMBG_00222	rRNA	103				5S ribosomal RNA
COICDMBG_00223	rRNA	2870				23S ribosomal RNA
COICDMBG_00224	tRNA	75				tRNA-Ala(tgc)
COICDMBG_00225	tRNA	75				tRNA-Ile(gat)
COICDMBG_00226	rRNA	1512				16S ribosomal RNA
COICDMBG_00227	CDS	1947	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
COICDMBG_00228	CDS	489	infC			Translation initiation factor IF-3
COICDMBG_00229	CDS	198	rpmI		COG0291	50S ribosomal protein L35
COICDMBG_00230	CDS	345	rplT		COG0292	50S ribosomal protein L20
COICDMBG_00231	CDS	744	lytR_1		COG3279	Sensory transduction protein LytR
COICDMBG_00232	CDS	1884	pdtaS_1	2.7.13.3	COG3920	putative sensor histidine kinase pdtaS
COICDMBG_00233	CDS	753				hypothetical protein
COICDMBG_00234	CDS	510				hypothetical protein
COICDMBG_00235	CDS	933	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
COICDMBG_00236	CDS	486				hypothetical protein
COICDMBG_00237	CDS	309			COG1396	putative HTH-type transcriptional regulator
COICDMBG_00238	CDS	1362	bspRIM	2.1.1.37		Modification methylase BspRI
COICDMBG_00239	CDS	1065				hypothetical protein
COICDMBG_00240	CDS	1152				hypothetical protein
COICDMBG_00241	CDS	843		3.4.19.5	COG1446	Isoaspartyl peptidase/L-asparaginase
COICDMBG_00242	CDS	873	cphB	3.4.15.6		Cyanophycinase
COICDMBG_00243	CDS	816	rluF_1	5.4.99.21	COG1187	23S rRNA pseudouridine(2604) synthase
COICDMBG_00244	CDS	372	crcB		COG0239	Putative fluoride ion transporter CrcB
COICDMBG_00245	CDS	1038	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
COICDMBG_00246	CDS	582				hypothetical protein
COICDMBG_00247	CDS	1119	ppiB_1	5.2.1.8	COG0652	putative peptidyl-prolyl cis-trans isomerase
COICDMBG_00248	CDS	1080	ppiB_2	5.2.1.8	COG0652	putative peptidyl-prolyl cis-trans isomerase
COICDMBG_00249	CDS	1362	hemN_1	1.3.98.3		Oxygen-independent coproporphyrinogen III oxidase
COICDMBG_00250	CDS	1236				hypothetical protein
COICDMBG_00251	CDS	840				hypothetical protein
COICDMBG_00252	CDS	702				hypothetical protein
COICDMBG_00253	CDS	447				hypothetical protein
COICDMBG_00254	CDS	1422				hypothetical protein
COICDMBG_00255	CDS	927	ccoP2		COG2010	Cbb3-type cytochrome c oxidase subunit CcoP2
COICDMBG_00256	CDS	168				hypothetical protein
COICDMBG_00257	CDS	2175	ccoN1	1.9.3.1	COG3278	Cbb3-type cytochrome c oxidase subunit CcoN1
COICDMBG_00258	CDS	231				hypothetical protein
COICDMBG_00259	CDS	2373	copA_1	3.6.3.54	COG2217	Copper-exporting P-type ATPase
COICDMBG_00260	CDS	681	fixK		COG0664	Nitrogen fixation regulation protein FixK
COICDMBG_00261	CDS	387				hypothetical protein
COICDMBG_00262	CDS	4344	czcA_1			Cobalt-zinc-cadmium resistance protein CzcA
COICDMBG_00263	CDS	1134	cnrB_1			Nickel and cobalt resistance protein CnrB
COICDMBG_00264	CDS	2067	f1pep1	3.4.21.26		Prolyl endopeptidase
COICDMBG_00265	CDS	624				hypothetical protein
COICDMBG_00266	CDS	1335	ypdA	2.7.13.3	COG3275	Sensor histidine kinase YpdA
COICDMBG_00267	CDS	339				hypothetical protein
COICDMBG_00268	CDS	306				hypothetical protein
COICDMBG_00269	CDS	315				hypothetical protein
COICDMBG_00270	CDS	666				hypothetical protein
COICDMBG_00271	CDS	756	lytR_2		COG3279	Sensory transduction protein LytR
COICDMBG_00272	CDS	771				hypothetical protein
COICDMBG_00273	CDS	1020	ctaA	1.3.-.-	COG1612	Heme A synthase
COICDMBG_00274	CDS	1422	cca		COG0617	Multifunctional CCA protein
COICDMBG_00275	CDS	567	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
COICDMBG_00276	CDS	1173				hypothetical protein
COICDMBG_00277	CDS	957	epsE_1	2.4.-.-	COG0463	Putative glycosyltransferase EpsE
COICDMBG_00278	CDS	954				hypothetical protein
COICDMBG_00279	CDS	645	ubiG_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase
COICDMBG_00280	CDS	888	lpxL	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
COICDMBG_00281	CDS	819	valG	2.4.1.338	COG0463	Validoxylamine A glucosyltransferase
COICDMBG_00282	CDS	1119	mshA	2.4.1.250	COG0438	D-inositol 3-phosphate glycosyltransferase
COICDMBG_00283	CDS	1053	rfaQ_1	2.-.-.-	COG0859	Lipopolysaccharide core heptosyltransferase RfaQ
COICDMBG_00284	CDS	783	pdaA	3.5.1.-	COG0726	Peptidoglycan-N-acetylmuramic acid deacetylase PdaA
COICDMBG_00285	CDS	945		2.4.-.-		putative glycosyltransferase
COICDMBG_00286	CDS	1212				hypothetical protein
COICDMBG_00287	CDS	816	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
COICDMBG_00288	CDS	888	nlpE		COG3015	Lipoprotein NlpE
COICDMBG_00289	CDS	417		3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
COICDMBG_00290	CDS	1476	mqo1	1.1.5.4		putative malate:quinone oxidoreductase 1
COICDMBG_00291	CDS	588	def	3.5.1.88	COG0242	Peptide deformylase
COICDMBG_00292	CDS	486				hypothetical protein
COICDMBG_00293	CDS	231				hypothetical protein
COICDMBG_00294	CDS	1194				hypothetical protein
COICDMBG_00295	CDS	1662				hypothetical protein
COICDMBG_00296	CDS	141				hypothetical protein
COICDMBG_00297	CDS	921				hypothetical protein
COICDMBG_00298	CDS	123				hypothetical protein
COICDMBG_00299	CDS	492				hypothetical protein
COICDMBG_00300	CDS	396				hypothetical protein
COICDMBG_00301	CDS	1932	ltaS1		COG1368	Lipoteichoic acid synthase 1
COICDMBG_00302	CDS	1773		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
COICDMBG_00303	CDS	3837	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
COICDMBG_00304	CDS	414				hypothetical protein
COICDMBG_00305	CDS	561				hypothetical protein
COICDMBG_00306	CDS	483				hypothetical protein
COICDMBG_00307	CDS	819	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
COICDMBG_00308	CDS	822				hypothetical protein
COICDMBG_00309	CDS	8943				hypothetical protein
COICDMBG_00310	CDS	348				hypothetical protein
COICDMBG_00311	CDS	1371		3.4.11.10		Bacterial leucyl aminopeptidase
COICDMBG_00312	CDS	624				hypothetical protein
COICDMBG_00313	CDS	297				hypothetical protein
COICDMBG_00314	CDS	456				hypothetical protein
COICDMBG_00315	CDS	306				hypothetical protein
COICDMBG_00316	CDS	1344	creD		COG4452	Inner membrane protein CreD
COICDMBG_00317	CDS	1038	ykfB	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
COICDMBG_00318	CDS	1194				hypothetical protein
COICDMBG_00319	CDS	678				hypothetical protein
COICDMBG_00320	CDS	924	menA_1	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
COICDMBG_00321	CDS	1500				hypothetical protein
COICDMBG_00322	CDS	516				hypothetical protein
COICDMBG_00323	CDS	840	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
COICDMBG_00324	CDS	1149				hypothetical protein
COICDMBG_00325	CDS	510	ttr	2.3.1.-		Acetyltransferase
COICDMBG_00326	CDS	456				hypothetical protein
COICDMBG_00327	CDS	1092				hypothetical protein
COICDMBG_00328	CDS	1020		3.4.11.10		Bacterial leucyl aminopeptidase
COICDMBG_00329	tRNA	75				tRNA-His(gtg)
COICDMBG_00330	CDS	717	bshB1	3.5.1.-	COG2120	N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 1
COICDMBG_00331	CDS	1065	pchA	5.4.4.2	COG1169	Salicylate biosynthesis isochorismate synthase
COICDMBG_00332	CDS	432	menI	3.1.2.28	COG2050	1,4-dihydroxy-2-naphthoyl-CoA hydrolase
COICDMBG_00333	CDS	1590				hypothetical protein
COICDMBG_00334	CDS	633				hypothetical protein
COICDMBG_00335	CDS	3666	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
COICDMBG_00336	CDS	435				hypothetical protein
COICDMBG_00337	CDS	1128	ybdL	2.6.1.88	COG0436	Methionine aminotransferase
COICDMBG_00338	CDS	882	fadH	1.3.1.34	COG1028	putative 2,4-dienoyl-CoA reductase
COICDMBG_00339	CDS	768	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
COICDMBG_00340	CDS	900	parB		COG1475	putative chromosome-partitioning protein ParB
COICDMBG_00341	CDS	567				hypothetical protein
COICDMBG_00342	CDS	708	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
COICDMBG_00343	CDS	1599	lepB	3.4.21.89	COG0681	Signal peptidase I
COICDMBG_00344	CDS	558				putative protein
COICDMBG_00345	CDS	1050				hypothetical protein
COICDMBG_00346	CDS	864				hypothetical protein
COICDMBG_00347	CDS	813	glpG	3.4.21.105		Rhomboid protease GlpG
COICDMBG_00348	CDS	1848	mutL			DNA mismatch repair protein MutL
COICDMBG_00349	CDS	498	ribH	2.5.1.78		6,7-dimethyl-8-ribityllumazine synthase
COICDMBG_00350	CDS	786				hypothetical protein
COICDMBG_00351	CDS	1080	recF		COG1195	DNA replication and repair protein RecF
COICDMBG_00352	CDS	699	trxA_1		COG0526	Thioredoxin
COICDMBG_00353	CDS	675				hypothetical protein
COICDMBG_00354	CDS	1014	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
COICDMBG_00355	CDS	504	speG_1	2.3.1.57	COG1670	Spermidine N(1)-acetyltransferase
COICDMBG_00356	CDS	612	paiB		COG2808	Protease synthase and sporulation protein PAI 2
COICDMBG_00357	CDS	1107	pgaC	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
COICDMBG_00358	CDS	549	sigW_1		COG1595	ECF RNA polymerase sigma factor SigW
COICDMBG_00359	CDS	846				hypothetical protein
COICDMBG_00360	CDS	1173	pbpE_1		COG1680	Penicillin-binding protein 4*
COICDMBG_00361	CDS	825	cvfB			Conserved virulence factor B
COICDMBG_00362	CDS	495	rpoE_2		COG1595	ECF RNA polymerase sigma-E factor
COICDMBG_00363	CDS	639				hypothetical protein
COICDMBG_00364	CDS	855				hypothetical protein
COICDMBG_00365	CDS	825				hypothetical protein
COICDMBG_00366	CDS	639	nudL	3.6.1.-		putative Nudix hydrolase NudL
COICDMBG_00367	CDS	444				hypothetical protein
COICDMBG_00368	CDS	297				hypothetical protein
COICDMBG_00369	CDS	459				hypothetical protein
COICDMBG_00370	CDS	1074				hypothetical protein
COICDMBG_00371	CDS	186				hypothetical protein
COICDMBG_00372	CDS	981	ftsY		COG0552	Signal recognition particle receptor FtsY
COICDMBG_00373	CDS	153				hypothetical protein
COICDMBG_00374	CDS	183	rpmG		COG0267	50S ribosomal protein L33
COICDMBG_00375	CDS	237	rpmB		COG0227	50S ribosomal protein L28
COICDMBG_00376	CDS	1251	pncC	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
COICDMBG_00377	CDS	606				hypothetical protein
