locus_tag	ftype	length_bp	gene	EC_number	COG	product
FOKGGNJO_00081	CDS	1695	cpt	3.4.17.18		Carboxypeptidase T
FOKGGNJO_00082	CDS	462	lrp_1		COG1522	Leucine-responsive regulatory protein
FOKGGNJO_00083	CDS	438				hypothetical protein
FOKGGNJO_00084	CDS	474				hypothetical protein
FOKGGNJO_00085	CDS	1218	epsF_1		COG1459	Type II secretion system protein F
FOKGGNJO_00086	CDS	1422	hxcR_1		COG2804	putative type II secretion system protein HxcR
FOKGGNJO_00087	CDS	2154	xcpQ		COG1450	Type II secretion system protein D
FOKGGNJO_00088	CDS	819				hypothetical protein
FOKGGNJO_00089	CDS	501				hypothetical protein
FOKGGNJO_00090	CDS	1275				hypothetical protein
FOKGGNJO_00091	CDS	936				hypothetical protein
FOKGGNJO_00092	CDS	639				hypothetical protein
FOKGGNJO_00093	CDS	360	xcpV		COG2165	Type II secretion system protein I
FOKGGNJO_00094	CDS	486				hypothetical protein
FOKGGNJO_00095	CDS	444	xcpT_1		COG2165	Type II secretion system protein G
FOKGGNJO_00096	CDS	666				hypothetical protein
FOKGGNJO_00097	CDS	1101	cobT_1	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
FOKGGNJO_00098	CDS	1626	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
FOKGGNJO_00099	CDS	423	yhfA		COG1765	Protein YhfA
FOKGGNJO_00100	CDS	624	coq7	1.14.13.-	COG2941	2-nonaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase
FOKGGNJO_00101	CDS	1044				Outer membrane porin protein 32
FOKGGNJO_00102	CDS	360	cyaY		COG1965	Iron-sulfur cluster assembly protein CyaY
FOKGGNJO_00103	CDS	2376	mrcA_1		COG5009	Penicillin-binding protein 1A
FOKGGNJO_00104	CDS	1038	ftsA_1			Cell division protein FtsA
FOKGGNJO_00105	CDS	630				hypothetical protein
FOKGGNJO_00106	CDS	717				hypothetical protein
FOKGGNJO_00107	CDS	561				hypothetical protein
FOKGGNJO_00108	CDS	2202	pilQ			Type IV pilus biogenesis and competence protein PilQ
FOKGGNJO_00109	CDS	2061				hypothetical protein
FOKGGNJO_00110	CDS	534	aroK_1	2.7.1.71	COG0703	Shikimate kinase 1
FOKGGNJO_00111	CDS	1125	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
FOKGGNJO_00112	CDS	1179	dgt_1		COG0232	Deoxyguanosinetriphosphate triphosphohydrolase-like protein
FOKGGNJO_00113	CDS	723				hypothetical protein
FOKGGNJO_00114	CDS	4737	gltB	1.4.7.1		Ferredoxin-dependent glutamate synthase 1
FOKGGNJO_00115	CDS	1479	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
FOKGGNJO_00116	CDS	858	mlaF	3.6.3.-	COG1127	putative phospholipid import ATP-binding protein MlaF
FOKGGNJO_00117	CDS	786	mlaE_1		COG0767	putative phospholipid ABC transporter permease protein MlaE
FOKGGNJO_00118	CDS	504	mlaD		COG1463	putative phospholipid ABC transporter-binding protein MlaD
FOKGGNJO_00119	CDS	843	mlaA		COG2853	putative phospholipid-binding lipoprotein MlaA
FOKGGNJO_00120	CDS	615	mlaC		COG2854	putative phospholipid-binding protein MlaC
FOKGGNJO_00121	CDS	303				hypothetical protein
FOKGGNJO_00122	CDS	909	hexR		COG1737	HTH-type transcriptional regulator HexR
FOKGGNJO_00123	CDS	1140				hypothetical protein
FOKGGNJO_00124	CDS	1446	zwf	1.1.1.363	COG0364	Glucose-6-phosphate 1-dehydrogenase
FOKGGNJO_00125	CDS	1173				hypothetical protein
FOKGGNJO_00126	CDS	1068			COG1840	putative protein
FOKGGNJO_00127	CDS	2148	cysW_1		COG4208	Sulfate transport system permease protein CysW
FOKGGNJO_00128	CDS	1047	potA_2	3.6.3.31	COG3842	Spermidine/putrescine import ATP-binding protein PotA
FOKGGNJO_00129	CDS	732				hypothetical protein
FOKGGNJO_00130	CDS	1683				hypothetical protein
FOKGGNJO_00131	CDS	954	tal	2.2.1.2		Transaldolase
FOKGGNJO_00132	CDS	1641	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
FOKGGNJO_00133	CDS	642	yihX_1	3.1.3.10	COG1011	Alpha-D-glucose 1-phosphate phosphatase YihX
FOKGGNJO_00134	CDS	1011	yfhP		COG1988	putative protein YfhP
FOKGGNJO_00135	CDS	1110				hypothetical protein
FOKGGNJO_00136	CDS	1194	hipO_1	3.5.1.32	COG1473	Hippurate hydrolase
FOKGGNJO_00137	CDS	1137	amiC_1			Aliphatic amidase expression-regulating protein
FOKGGNJO_00138	CDS	2049	fdhF	1.17.1.9	COG0243	Formate dehydrogenase H
FOKGGNJO_00139	CDS	1065				hypothetical protein
FOKGGNJO_00140	CDS	345				hypothetical protein
FOKGGNJO_00141	CDS	756				hypothetical protein
FOKGGNJO_00142	CDS	1026	cysA_1	3.6.3.25	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
FOKGGNJO_00143	CDS	882	cysW_2		COG4208	Sulfate transport system permease protein CysW
FOKGGNJO_00144	CDS	837	cysT		COG0555	Sulfate transport system permease protein CysT
FOKGGNJO_00145	CDS	1044	sbp		COG1613	Sulfate-binding protein
FOKGGNJO_00146	CDS	921	dmlR_2			HTH-type transcriptional regulator DmlR
FOKGGNJO_00147	CDS	1077	ttuC'	1.1.1.93		putative tartrate dehydrogenase/decarboxylase TtuC'
FOKGGNJO_00148	CDS	975				hypothetical protein
FOKGGNJO_00149	CDS	1575	tar_1		COG0840	Methyl-accepting chemotaxis protein II
FOKGGNJO_00150	CDS	450				hypothetical protein
FOKGGNJO_00151	CDS	501				hypothetical protein
FOKGGNJO_00152	CDS	822	dppA_1	3.4.11.-	COG2362	D-aminopeptidase
FOKGGNJO_00153	CDS	1626	dap	3.4.11.19		D-aminopeptidase
FOKGGNJO_00154	CDS	1635	pbpE		COG1680	Penicillin-binding protein 4*
FOKGGNJO_00155	CDS	837				hypothetical protein
FOKGGNJO_00156	CDS	2193	bfrD_2		COG4774	putative TonB-dependent receptor BfrD
FOKGGNJO_00157	CDS	690	rutB	3.5.1.110	COG1335	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
FOKGGNJO_00158	CDS	1017	ycjG	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
FOKGGNJO_00159	CDS	1362	sauU_1			putative sulfoacetate transporter SauU
FOKGGNJO_00160	CDS	1368				hypothetical protein
FOKGGNJO_00161	CDS	354				hypothetical protein
FOKGGNJO_00162	CDS	354	yidH		COG2149	Inner membrane protein YidH
FOKGGNJO_00163	CDS	819				hypothetical protein
FOKGGNJO_00164	CDS	813	allR		COG1414	HTH-type transcriptional repressor AllR
FOKGGNJO_00165	CDS	969			COG1638	Solute-binding protein
FOKGGNJO_00166	CDS	504	siaQ_1		COG3090	Sialic acid TRAP transporter small permease protein SiaQ
FOKGGNJO_00167	CDS	1287	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
FOKGGNJO_00168	CDS	813	xecD	1.1.1.268		2-(R)-hydroxypropyl-CoM dehydrogenase
FOKGGNJO_00169	CDS	1011	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
FOKGGNJO_00170	CDS	981	bfmBAB_1	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
FOKGGNJO_00171	CDS	729				hypothetical protein
FOKGGNJO_00172	CDS	507	rlpA_1	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
FOKGGNJO_00173	CDS	1050	vdcA	2.7.7.65		Diguanylate cyclase VdcA
FOKGGNJO_00174	CDS	417				hypothetical protein
FOKGGNJO_00175	CDS	462				hypothetical protein
FOKGGNJO_00176	CDS	279				hypothetical protein
FOKGGNJO_00177	CDS	462				hypothetical protein
FOKGGNJO_00178	CDS	1164				Purine-binding protein
FOKGGNJO_00179	CDS	921				hypothetical protein
FOKGGNJO_00180	CDS	156				hypothetical protein
FOKGGNJO_00181	CDS	858	kynA_1	1.13.11.11	COG3483	Tryptophan 2,3-dioxygenase
FOKGGNJO_00182	CDS	786			COG0406	putative protein
FOKGGNJO_00183	CDS	243				hypothetical protein
FOKGGNJO_00184	CDS	1041	rfaQ_1	2.-.-.-	COG0859	Lipopolysaccharide core heptosyltransferase RfaQ
FOKGGNJO_00185	CDS	1503		3.4.17.19	COG2317	Thermostable carboxypeptidase 1
FOKGGNJO_00186	CDS	486	yqaA		COG1238	Inner membrane protein YqaA
FOKGGNJO_00187	CDS	240				hypothetical protein
FOKGGNJO_00188	CDS	1035	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
FOKGGNJO_00189	CDS	243	fis		COG2901	DNA-binding protein Fis
FOKGGNJO_00190	CDS	1584	purH		COG0138	Bifunctional purine biosynthesis protein PurH
FOKGGNJO_00191	CDS	1188	bktB	2.3.1.16	COG0183	Beta-ketothiolase BktB
FOKGGNJO_00192	CDS	591				hypothetical protein
FOKGGNJO_00193	CDS	627				hypothetical protein
FOKGGNJO_00194	CDS	963				hypothetical protein
FOKGGNJO_00195	CDS	240				hypothetical protein
FOKGGNJO_00196	CDS	249				hypothetical protein
FOKGGNJO_00197	CDS	549	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
FOKGGNJO_00198	CDS	699	clcD_1	3.1.1.45		Carboxymethylenebutenolidase
FOKGGNJO_00199	CDS	570				hypothetical protein
FOKGGNJO_00200	CDS	402				hypothetical protein
FOKGGNJO_00201	CDS	408				hypothetical protein
FOKGGNJO_00202	CDS	543	aacA4	2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
FOKGGNJO_00203	CDS	456				hypothetical protein
FOKGGNJO_00204	CDS	366				hypothetical protein
FOKGGNJO_00205	CDS	390	yidD_1		COG0759	Putative membrane protein insertion efficiency factor
FOKGGNJO_00206	CDS	204				hypothetical protein
FOKGGNJO_00207	CDS	210				hypothetical protein
FOKGGNJO_00208	CDS	972	nphR_1			Transcriptional activator NphR
FOKGGNJO_00209	CDS	1197			COG0683	Leu/Ile/Val-binding protein 
FOKGGNJO_00210	CDS	891	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
FOKGGNJO_00211	CDS	909				hypothetical protein
FOKGGNJO_00212	CDS	744	cysA_2	3.6.3.25	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
FOKGGNJO_00213	CDS	2235	vdh	1.2.1.67		Vanillin dehydrogenase
FOKGGNJO_00214	CDS	516	uehB		COG3090	Ectoine/5-hydroxyectoine TRAP transporter small permease protein UehB
FOKGGNJO_00215	CDS	1299	dctM_2		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
FOKGGNJO_00216	CDS	1041	dctP		COG1638	C4-dicarboxylate-binding periplasmic protein DctP
FOKGGNJO_00217	CDS	426	fitB_1	3.1.-.-		Toxin FitB
FOKGGNJO_00218	CDS	255				hypothetical protein
FOKGGNJO_00219	CDS	1521	aam_1	3.5.1.13	COG0154	Acylamidase
FOKGGNJO_00220	CDS	1266		3.1.4.-	COG2206	Cyclic di-GMP phosphodiesterase
FOKGGNJO_00221	CDS	321				hypothetical protein
FOKGGNJO_00222	CDS	1137	cah	4.2.1.1	COG3338	Carbonic anhydrase
FOKGGNJO_00223	CDS	1209	bcr_1			Bicyclomycin resistance protein
FOKGGNJO_00224	CDS	675	pcaH	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase beta chain
FOKGGNJO_00225	CDS	876	htpX_1	3.4.24.-	COG0501	Protease HtpX
FOKGGNJO_00226	CDS	1113	pyrC	3.5.2.3	COG0418	Dihydroorotase
FOKGGNJO_00227	CDS	915	yjiE			HTH-type transcriptional regulator YjiE
FOKGGNJO_00228	CDS	1845	atm1		COG5265	ATM1-type heavy metal exporter
FOKGGNJO_00229	CDS	435		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
FOKGGNJO_00230	CDS	1428	hsrA			putative transport protein HsrA
FOKGGNJO_00231	CDS	924				hypothetical protein
FOKGGNJO_00232	CDS	747	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
FOKGGNJO_00233	CDS	1812	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
FOKGGNJO_00234	CDS	927	livH_2		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
FOKGGNJO_00235	CDS	1200			COG0683	Leu/Ile/Val-binding protein 
FOKGGNJO_00236	CDS	771	kduD_1	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
FOKGGNJO_00237	CDS	1779	kstD_1	1.3.99.4		3-oxosteroid 1-dehydrogenase
FOKGGNJO_00238	CDS	786	gylR			Glycerol operon regulatory protein
FOKGGNJO_00239	CDS	528				hypothetical protein
FOKGGNJO_00240	CDS	303				hypothetical protein
FOKGGNJO_00241	CDS	843	gdh	1.1.1.47	COG1028	Glucose 1-dehydrogenase
FOKGGNJO_00242	CDS	747				hypothetical protein
FOKGGNJO_00243	CDS	777	paaF_1	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
FOKGGNJO_00244	CDS	1200	fadA_1	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
FOKGGNJO_00245	CDS	2388	fadN	1.1.1.35	COG1024	putative 3-hydroxyacyl-CoA dehydrogenase
FOKGGNJO_00246	CDS	444				hypothetical protein
FOKGGNJO_00247	CDS	1791	dmdC_1	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
FOKGGNJO_00248	CDS	696				hypothetical protein
FOKGGNJO_00249	CDS	315	higA-2_1		COG2944	Antitoxin HigA-2
FOKGGNJO_00250	CDS	408				hypothetical protein
FOKGGNJO_00251	CDS	1404	aam_2	3.5.1.13	COG0154	Acylamidase
FOKGGNJO_00252	CDS	846	gsiD_1		COG1173	Glutathione transport system permease protein GsiD
FOKGGNJO_00253	CDS	942	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
FOKGGNJO_00254	CDS	1506	gsiB_1		COG0747	Glutathione-binding protein GsiB
FOKGGNJO_00255	CDS	501				hypothetical protein
FOKGGNJO_00256	CDS	558	cas9_1	3.1.-.-		CRISPR-associated endonuclease Cas9
FOKGGNJO_00257	CDS	531	badR_1			Transcriptional activatory protein BadR
FOKGGNJO_00258	CDS	255				hypothetical protein
FOKGGNJO_00259	CDS	1440	tgs1	2.3.1.20		putative diacyglycerol O-acyltransferase tgs1
FOKGGNJO_00260	CDS	693				hypothetical protein
FOKGGNJO_00261	CDS	1050				hypothetical protein
FOKGGNJO_00262	CDS	990	pcpR_1			PCP degradation transcriptional activation protein
FOKGGNJO_00263	CDS	2169				hypothetical protein
FOKGGNJO_00264	CDS	1509				hypothetical protein
FOKGGNJO_00265	CDS	1035			COG1638	Solute-binding protein
FOKGGNJO_00266	CDS	519				hypothetical protein
FOKGGNJO_00267	CDS	1305	dctM_3		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
FOKGGNJO_00268	CDS	885				hypothetical protein
FOKGGNJO_00269	CDS	915	mepM_1	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
FOKGGNJO_00270	CDS	1197	yjoB	3.-.-.-	COG0465	putative ATPase YjoB
FOKGGNJO_00271	CDS	222				Antitoxin VapB32
FOKGGNJO_00272	CDS	369		3.1.-.-	COG1487	Ribonuclease VapC32
FOKGGNJO_00273	CDS	774				hypothetical protein
FOKGGNJO_00274	CDS	654				hypothetical protein
FOKGGNJO_00275	CDS	915	yadG_1		COG1131	putative ABC transporter ATP-binding protein YadG
FOKGGNJO_00276	CDS	762	yadH_1		COG0842	Inner membrane transport permease YadH
FOKGGNJO_00277	CDS	537				hypothetical protein
FOKGGNJO_00278	CDS	636				hypothetical protein
FOKGGNJO_00279	CDS	1179	uctC_1	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
FOKGGNJO_00280	CDS	1863	hypBA1	3.2.1.185		Non-reducing end beta-L-arabinofuranosidase
FOKGGNJO_00281	CDS	2772	pvaA	1.1.2.6		Polyvinylalcohol dehydrogenase
FOKGGNJO_00282	CDS	2124	pkn1_1	2.7.11.1	COG0515	Serine/threonine-protein kinase pkn1
FOKGGNJO_00283	CDS	891	rbsK	2.7.1.15	COG0524	Ribokinase
FOKGGNJO_00284	CDS	1239			COG1680	putative protein
FOKGGNJO_00285	CDS	2163	iutA			Ferric aerobactin receptor
FOKGGNJO_00286	CDS	903	oxyR_1			Hydrogen peroxide-inducible genes activator
FOKGGNJO_00287	CDS	2250	atsA_1	3.1.6.1	COG3119	Arylsulfatase
FOKGGNJO_00288	CDS	2433	sglT			Sodium/glucose cotransporter
FOKGGNJO_00289	CDS	981	mcl1_1	4.1.3.24	COG2301	L-malyl-CoA/beta-methylmalyl-CoA lyase
FOKGGNJO_00290	CDS	3093				hypothetical protein
FOKGGNJO_00291	CDS	627	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
FOKGGNJO_00292	CDS	243	ibaG		COG5007	Acid stress protein IbaG
FOKGGNJO_00293	CDS	648	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
FOKGGNJO_00294	CDS	1323	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
FOKGGNJO_00295	CDS	411	yphA		COG2259	Inner membrane protein YphA
FOKGGNJO_00296	CDS	1080				hypothetical protein
FOKGGNJO_00297	CDS	462				hypothetical protein
FOKGGNJO_00298	CDS	783				hypothetical protein
FOKGGNJO_00299	CDS	1194	mauG	1.-.-.-		Methylamine utilization protein MauG
FOKGGNJO_00300	CDS	1326				hypothetical protein
FOKGGNJO_00301	CDS	567	rsxG			Electron transport complex subunit RsxG
FOKGGNJO_00302	CDS	411	vapC_1	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
FOKGGNJO_00303	CDS	276				hypothetical protein
FOKGGNJO_00304	CDS	924	nodD2_1			Nodulation protein D 2
FOKGGNJO_00305	CDS	1140	auaG	1.14.13.222		Aurachin C monooxygenase/isomerase
FOKGGNJO_00306	CDS	1017				hypothetical protein
FOKGGNJO_00307	CDS	894				hypothetical protein
FOKGGNJO_00308	CDS	804	pldh-t	1.1.1.107		Pyridoxal 4-dehydrogenase
FOKGGNJO_00309	CDS	2469	fyuA_1		COG1629	Pesticin receptor
FOKGGNJO_00310	CDS	528	yybR		COG1733	putative HTH-type transcriptional regulator YybR
FOKGGNJO_00311	CDS	1329				hypothetical protein
FOKGGNJO_00312	CDS	1575				hypothetical protein
FOKGGNJO_00313	CDS	1959				hypothetical protein
FOKGGNJO_00314	CDS	2109	fyuA_2		COG1629	Pesticin receptor
FOKGGNJO_00315	CDS	1068	cpxA_1	2.7.13.3		Sensor histidine kinase CpxA
FOKGGNJO_00316	CDS	696	cpxR_1		COG0745	Transcriptional regulatory protein CpxR
FOKGGNJO_00317	CDS	1227	mdtH			Multidrug resistance protein MdtH
FOKGGNJO_00318	CDS	699				hypothetical protein
FOKGGNJO_00319	CDS	432	exbD_2		COG0848	Biopolymer transport protein ExbD
FOKGGNJO_00320	CDS	435	exbD_3		COG0848	Biopolymer transport protein ExbD
FOKGGNJO_00321	CDS	768	tolQ_2		COG0811	Protein TolQ
FOKGGNJO_00322	CDS	321				hypothetical protein
FOKGGNJO_00323	CDS	1035	vgb_1	4.2.99.-		Virginiamycin B lyase
FOKGGNJO_00324	CDS	936	nodD2_2			Nodulation protein D 2
FOKGGNJO_00325	CDS	795	ped	1.1.1.311		(S)-1-Phenylethanol dehydrogenase
FOKGGNJO_00326	CDS	504				hypothetical protein
FOKGGNJO_00327	CDS	1134	hpxO_1	1.14.13.113	COG0654	FAD-dependent urate hydroxylase
FOKGGNJO_00328	CDS	1164		3.7.1.19		2,6-dihydropseudooxynicotine hydrolase
FOKGGNJO_00329	CDS	351				hypothetical protein
FOKGGNJO_00330	CDS	933				hypothetical protein
FOKGGNJO_00331	CDS	945	denD_1	1.1.1.410	COG0451	D-erythronate dehydrogenase
FOKGGNJO_00332	CDS	1866	crtI	1.3.99.31	COG1233	Phytoene desaturase (lycopene-forming)
FOKGGNJO_00333	CDS	981		4.3.2.3		Ureidoglycolate lyase
FOKGGNJO_00334	CDS	768	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
FOKGGNJO_00335	CDS	1284	hpsN_1	1.1.1.308		Sulfopropanediol 3-dehydrogenase
FOKGGNJO_00336	CDS	447				hypothetical protein
FOKGGNJO_00337	CDS	2397	cirA_1		COG4771	Colicin I receptor
FOKGGNJO_00338	CDS	1377	garB	1.8.1.16		Glutathione amide reductase
FOKGGNJO_00339	CDS	429				hypothetical protein
FOKGGNJO_00340	CDS	1320				hypothetical protein
FOKGGNJO_00341	CDS	744	ypdB_1		COG3279	Transcriptional regulatory protein YpdB
FOKGGNJO_00342	CDS	1731				hypothetical protein
FOKGGNJO_00343	CDS	1206	btsS_1	2.7.13.3	COG3275	Sensor histidine kinase BtsS
FOKGGNJO_00344	CDS	819	paaG_1	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
FOKGGNJO_00345	CDS	849	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
FOKGGNJO_00346	CDS	1215	smtB_1	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
FOKGGNJO_00347	CDS	2385		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
FOKGGNJO_00348	CDS	849	crt_2	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
FOKGGNJO_00349	CDS	1008				hypothetical protein
