locus_tag	ftype	length_bp	gene	EC_number	COG	product
BCIHBGGE_00185	CDS	633	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
BCIHBGGE_00186	CDS	1152	pleD_1			Response regulator PleD
BCIHBGGE_00187	CDS	357				hypothetical protein
BCIHBGGE_00188	CDS	861	yrrB_1			TPR repeat-containing protein YrrB
BCIHBGGE_00189	CDS	1533	prsA3	5.2.1.8	COG0760	Foldase protein PrsA 3
BCIHBGGE_00190	CDS	3708	mfd	3.6.4.-		Transcription-repair-coupling factor
BCIHBGGE_00191	CDS	1569	ycf3_3			Photosystem I assembly protein Ycf3
BCIHBGGE_00192	CDS	1140	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
BCIHBGGE_00193	CDS	1428				hypothetical protein
BCIHBGGE_00194	CDS	558	thpR	3.1.4.-		RNA 2',3'-cyclic phosphodiesterase
BCIHBGGE_00195	CDS	564				hypothetical protein
BCIHBGGE_00196	CDS	1500				hypothetical protein
BCIHBGGE_00197	CDS	582	hpf		COG1544	Ribosome hibernation promotion factor
BCIHBGGE_00198	CDS	402				hypothetical protein
BCIHBGGE_00199	CDS	3774	ycf3_4			Photosystem I assembly protein Ycf3
BCIHBGGE_00200	CDS	828	lgt_1	2.4.99.-		Prolipoprotein diacylglyceryl transferase
BCIHBGGE_00201	CDS	270				hypothetical protein
BCIHBGGE_00202	CDS	1437	radA	3.6.4.-	COG1066	DNA repair protein RadA
BCIHBGGE_00203	CDS	2073	uvrC_1		COG0322	UvrABC system protein C
BCIHBGGE_00204	CDS	813				hypothetical protein
BCIHBGGE_00205	CDS	1299	rarA		COG2256	Replication-associated recombination protein A
BCIHBGGE_00206	CDS	711				hypothetical protein
BCIHBGGE_00207	CDS	777				hypothetical protein
BCIHBGGE_00208	CDS	999				hypothetical protein
BCIHBGGE_00209	CDS	654				hypothetical protein
BCIHBGGE_00210	CDS	639				hypothetical protein
BCIHBGGE_00211	CDS	429				hypothetical protein
BCIHBGGE_00212	CDS	5337				hypothetical protein
BCIHBGGE_00213	CDS	672				hypothetical protein
BCIHBGGE_00214	CDS	339				hypothetical protein
BCIHBGGE_00215	CDS	2820				hypothetical protein
BCIHBGGE_00216	CDS	633				hypothetical protein
BCIHBGGE_00217	CDS	2976				hypothetical protein
BCIHBGGE_00218	CDS	1119				hypothetical protein
BCIHBGGE_00219	CDS	741	tam_1	2.1.1.144		Trans-aconitate 2-methyltransferase
BCIHBGGE_00220	CDS	786	ycgJ	2.1.1.-		putative methyltransferase YcgJ
BCIHBGGE_00221	CDS	966				hypothetical protein
BCIHBGGE_00222	CDS	516	zur_1		COG0735	Zinc uptake regulation protein
BCIHBGGE_00223	CDS	1305				hypothetical protein
BCIHBGGE_00224	CDS	1626	crtI	1.3.99.28	COG1233	Phytoene desaturase (neurosporene-forming)
BCIHBGGE_00225	CDS	1296	csd	2.8.1.7		putative cysteine desulfurase
BCIHBGGE_00226	CDS	1368	cysM	2.5.1.47	COG0031	Cysteine synthase B
BCIHBGGE_00227	CDS	1536	lysA_1	4.1.1.20	COG0019	Diaminopimelate decarboxylase
BCIHBGGE_00228	CDS	990				hypothetical protein
BCIHBGGE_00229	CDS	1539				hypothetical protein
BCIHBGGE_00230	CDS	906		1.14.11.56		L-proline cis-4-hydroxylase
BCIHBGGE_00231	CDS	1383				Folate-biopterin transporter
BCIHBGGE_00232	CDS	852				hypothetical protein
BCIHBGGE_00233	CDS	999	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
BCIHBGGE_00234	CDS	465				hypothetical protein
BCIHBGGE_00235	CDS	1224		1.1.1.35	COG1250	3-hydroxybutyryl-CoA dehydrogenase
BCIHBGGE_00236	CDS	99				hypothetical protein
BCIHBGGE_00237	CDS	762				hypothetical protein
BCIHBGGE_00238	CDS	2823		2.1.1.72	COG0286	putative type I restriction enzymeP M protein
BCIHBGGE_00239	CDS	1608				hypothetical protein
BCIHBGGE_00240	CDS	1188	dapL_1	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
BCIHBGGE_00241	CDS	1614	arnT_1	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
BCIHBGGE_00242	CDS	789				hypothetical protein
BCIHBGGE_00243	CDS	630				hypothetical protein
BCIHBGGE_00244	CDS	1443				hypothetical protein
BCIHBGGE_00245	CDS	780				hypothetical protein
BCIHBGGE_00246	CDS	1185			COG2081	putative protein
BCIHBGGE_00247	CDS	348				hypothetical protein
BCIHBGGE_00248	CDS	759				hypothetical protein
BCIHBGGE_00249	CDS	252				hypothetical protein
BCIHBGGE_00250	CDS	1530	pucI		COG1953	putative allantoin permease
BCIHBGGE_00251	CDS	681				hypothetical protein
BCIHBGGE_00252	CDS	2313				hypothetical protein
BCIHBGGE_00253	CDS	963				hypothetical protein
BCIHBGGE_00254	CDS	2391				hypothetical protein
BCIHBGGE_00255	CDS	1233				hypothetical protein
BCIHBGGE_00256	CDS	435				hypothetical protein
BCIHBGGE_00257	CDS	1569				hypothetical protein
BCIHBGGE_00258	CDS	1002				hypothetical protein
BCIHBGGE_00259	CDS	540				hypothetical protein
BCIHBGGE_00260	CDS	993				hypothetical protein
BCIHBGGE_00261	CDS	2094	pleD_2			Response regulator PleD
BCIHBGGE_00262	CDS	1602				hypothetical protein
BCIHBGGE_00263	CDS	1320	hmgA	1.13.11.5	COG3508	Homogentisate 1,2-dioxygenase
BCIHBGGE_00264	CDS	357				hypothetical protein
BCIHBGGE_00265	CDS	813				hypothetical protein
BCIHBGGE_00266	CDS	816	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
BCIHBGGE_00267	CDS	1950				hypothetical protein
BCIHBGGE_00268	CDS	954				hypothetical protein
BCIHBGGE_00269	CDS	1635				hypothetical protein
BCIHBGGE_00270	CDS	903				hypothetical protein
BCIHBGGE_00271	CDS	525				hypothetical protein
BCIHBGGE_00272	CDS	1929	dnaK2_1			Chaperone protein dnaK2
BCIHBGGE_00273	CDS	1116	oprF		COG2885	Outer membrane porin F
BCIHBGGE_00274	CDS	894				hypothetical protein
BCIHBGGE_00275	CDS	414				hypothetical protein
BCIHBGGE_00276	CDS	597				hypothetical protein
BCIHBGGE_00277	CDS	1200				hypothetical protein
BCIHBGGE_00278	CDS	2454				hypothetical protein
BCIHBGGE_00279	CDS	1083	yehL_1		COG0714	putative protein YehL
BCIHBGGE_00280	CDS	1641				hypothetical protein
BCIHBGGE_00281	CDS	1374				hypothetical protein
BCIHBGGE_00282	CDS	1068	ppk2	2.7.4.1	COG2326	Polyphosphate:NDP phosphotransferase 2
BCIHBGGE_00283	CDS	819				hypothetical protein
BCIHBGGE_00284	CDS	462				hypothetical protein
BCIHBGGE_00285	CDS	438				hypothetical protein
BCIHBGGE_00286	CDS	435				hypothetical protein
BCIHBGGE_00287	tRNA	76				tRNA-His(gtg)
BCIHBGGE_00288	CDS	2160	feoB		COG0370	Fe(2+) transporter FeoB
BCIHBGGE_00289	CDS	3003		3.4.24.-	COG0612	putative zinc protease
BCIHBGGE_00290	CDS	744				hypothetical protein
BCIHBGGE_00291	CDS	2022	dinG	3.6.4.12	COG1199	putative ATP-dependent helicase DinG 
BCIHBGGE_00292	CDS	474				hypothetical protein
BCIHBGGE_00293	CDS	1032	pitA_1		COG0306	Low-affinity inorganic phosphate transporter 1
BCIHBGGE_00294	CDS	318				hypothetical protein
BCIHBGGE_00295	CDS	1185	rfaF	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
BCIHBGGE_00296	CDS	1014				hypothetical protein
BCIHBGGE_00297	CDS	4407				hypothetical protein
BCIHBGGE_00298	CDS	16515				hypothetical protein
BCIHBGGE_00299	CDS	765				hypothetical protein
BCIHBGGE_00300	CDS	3204				hypothetical protein
BCIHBGGE_00301	CDS	3792				hypothetical protein
BCIHBGGE_00302	CDS	2271				hypothetical protein
BCIHBGGE_00303	CDS	261				hypothetical protein
BCIHBGGE_00304	CDS	1458	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
BCIHBGGE_00305	CDS	249				hypothetical protein
BCIHBGGE_00306	CDS	219				hypothetical protein
BCIHBGGE_00307	CDS	1758		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
BCIHBGGE_00308	tRNA	72				tRNA-Thr(tgt)
BCIHBGGE_00309	tRNA	85				tRNA-Tyr(gta)
BCIHBGGE_00310	tRNA	75				tRNA-Thr(ggt)
BCIHBGGE_00311	CDS	1185	tufA		COG0050	Elongation factor Tu
BCIHBGGE_00312	CDS	936				hypothetical protein
BCIHBGGE_00313	CDS	462	rpsJ		COG0051	30S ribosomal protein S10
BCIHBGGE_00314	CDS	645	rplC		COG0087	50S ribosomal protein L3
BCIHBGGE_00315	CDS	846	rplD			50S ribosomal protein L4
BCIHBGGE_00316	CDS	306	rplW		COG0089	50S ribosomal protein L23
BCIHBGGE_00317	CDS	831	rplB			50S ribosomal protein L2
BCIHBGGE_00318	CDS	282	rpsS			30S ribosomal protein S19
BCIHBGGE_00319	CDS	348	rplV		COG0091	50S ribosomal protein L22
BCIHBGGE_00320	CDS	747	rpsC		COG0092	30S ribosomal protein S3
BCIHBGGE_00321	CDS	423	rplP		COG0197	50S ribosomal protein L16
BCIHBGGE_00322	CDS	198	rpmC		COG0255	50S ribosomal protein L29
BCIHBGGE_00323	CDS	276	rpsQ		COG0186	30S ribosomal protein S17
BCIHBGGE_00324	CDS	369	rplN			50S ribosomal protein L14
BCIHBGGE_00325	CDS	453	rplX			50S ribosomal protein L24
BCIHBGGE_00326	CDS	540	rplE		COG0094	50S ribosomal protein L5
BCIHBGGE_00327	CDS	207	rpsZ		COG0199	30S ribosomal protein S14 type Z
BCIHBGGE_00328	CDS	402	rpsH		COG0096	30S ribosomal protein S8
BCIHBGGE_00329	CDS	546	rplF			50S ribosomal protein L6
BCIHBGGE_00330	CDS	369	rplR			50S ribosomal protein L18
BCIHBGGE_00331	CDS	615	rpsE			30S ribosomal protein S5
BCIHBGGE_00332	CDS	192	rpmD			50S ribosomal protein L30
BCIHBGGE_00333	CDS	483	rplO		COG0200	50S ribosomal protein L15
BCIHBGGE_00334	CDS	1455	secY		COG0201	Protein translocase subunit SecY
BCIHBGGE_00335	CDS	663	adk	2.7.4.3		Adenylate kinase
BCIHBGGE_00336	CDS	792	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
BCIHBGGE_00337	CDS	222	infA		COG0361	Translation initiation factor IF-1
BCIHBGGE_00338	CDS	387	rpsM		COG0099	30S ribosomal protein S13
BCIHBGGE_00339	CDS	393	rpsK		COG0100	30S ribosomal protein S11
BCIHBGGE_00340	CDS	624	rpsD		COG0522	30S ribosomal protein S4
BCIHBGGE_00341	CDS	948	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
BCIHBGGE_00342	CDS	426	rplQ			50S ribosomal protein L17
BCIHBGGE_00343	CDS	828	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
BCIHBGGE_00344	CDS	447	rplM		COG0102	50S ribosomal protein L13
BCIHBGGE_00345	CDS	399	rpsI		COG0103	30S ribosomal protein S9
BCIHBGGE_00346	CDS	369				hypothetical protein
BCIHBGGE_00347	CDS	1119				hypothetical protein
BCIHBGGE_00348	CDS	2250				hypothetical protein
BCIHBGGE_00349	CDS	1185				hypothetical protein
BCIHBGGE_00350	CDS	2136				hypothetical protein
BCIHBGGE_00351	CDS	1167	mfpsA	2.4.1.246	COG0438	Mannosylfructose-phosphate synthase
BCIHBGGE_00352	CDS	729				hypothetical protein
BCIHBGGE_00353	CDS	981	trxB_1	1.8.1.9	COG0492	Thioredoxin reductase
BCIHBGGE_00354	CDS	942				hypothetical protein
BCIHBGGE_00355	CDS	1380				hypothetical protein
BCIHBGGE_00356	CDS	1050	wbbL_1	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
BCIHBGGE_00357	CDS	645	zur_2		COG0735	Zinc uptake regulation protein
BCIHBGGE_00358	CDS	924	yvoA		COG2188	HTH-type transcriptional repressor YvoA
BCIHBGGE_00359	CDS	1035				hypothetical protein
BCIHBGGE_00360	CDS	1074		5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
BCIHBGGE_00361	CDS	1095				hypothetical protein
BCIHBGGE_00362	CDS	1017	grpE		COG0576	Protein GrpE
BCIHBGGE_00363	CDS	1893	dnaK		COG0443	Chaperone protein DnaK
BCIHBGGE_00364	CDS	1308	dnaJ_1			Chaperone protein DnaJ
BCIHBGGE_00365	CDS	1434				Hydrazine synthase subunit beta
BCIHBGGE_00366	CDS	351				hypothetical protein
BCIHBGGE_00367	CDS	528				hypothetical protein
BCIHBGGE_00368	CDS	1386	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
BCIHBGGE_00369	CDS	1800	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
BCIHBGGE_00370	CDS	624				hypothetical protein
BCIHBGGE_00371	CDS	795	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
BCIHBGGE_00372	CDS	2361				hypothetical protein
BCIHBGGE_00373	CDS	255				hypothetical protein
BCIHBGGE_00374	CDS	576	act_1	3.-.-.-		Methanol dehydrogenase activator
BCIHBGGE_00375	CDS	1002	dpp5	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
BCIHBGGE_00376	CDS	1527	fpgS	6.3.2.17		Folylpolyglutamate synthase
BCIHBGGE_00377	CDS	1815				hypothetical protein
BCIHBGGE_00378	CDS	657				hypothetical protein
BCIHBGGE_00379	CDS	1353				hypothetical protein
BCIHBGGE_00380	CDS	2121				hypothetical protein
BCIHBGGE_00381	CDS	762				hypothetical protein
BCIHBGGE_00382	CDS	729				hypothetical protein
BCIHBGGE_00383	CDS	933				hypothetical protein
BCIHBGGE_00384	CDS	4041	rpoB_1	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
BCIHBGGE_00385	CDS	1953				hypothetical protein
BCIHBGGE_00386	CDS	807	liaR_1		COG2197	Transcriptional regulatory protein LiaR
BCIHBGGE_00387	CDS	1065				hypothetical protein
BCIHBGGE_00388	CDS	588				hypothetical protein
BCIHBGGE_00389	CDS	222	rpmE		COG0254	50S ribosomal protein L31
BCIHBGGE_00390	CDS	756	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
BCIHBGGE_00391	CDS	1011				hypothetical protein
BCIHBGGE_00392	CDS	969	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
BCIHBGGE_00393	CDS	1362	lysA_2	4.1.1.20	COG0019	Diaminopimelate decarboxylase
