locus_tag	ftype	length_bp	gene	EC_number	COG	product
IGAAFEPF_00223	CDS	216				hypothetical protein
IGAAFEPF_00224	CDS	1050				hypothetical protein
IGAAFEPF_00225	CDS	201				hypothetical protein
IGAAFEPF_00226	CDS	498				hypothetical protein
IGAAFEPF_00227	CDS	516				hypothetical protein
IGAAFEPF_00228	CDS	702	proA_1	4.1.3.16		4-hydroxy-4-methyl-2-oxoglutarate aldolase/4-carboxy-4-hydroxy-2-oxoadipate aldolase
IGAAFEPF_00229	CDS	1188	lysN_1	2.6.1.39	COG1167	2-aminoadipate transaminase
IGAAFEPF_00230	CDS	321				hypothetical protein
IGAAFEPF_00231	CDS	558				hypothetical protein
IGAAFEPF_00232	CDS	831				hypothetical protein
IGAAFEPF_00233	CDS	705				hypothetical protein
IGAAFEPF_00234	CDS	564				hypothetical protein
IGAAFEPF_00235	CDS	489			COG1253	putative protein
IGAAFEPF_00236	CDS	717	mshA_1	2.4.1.250	COG0438	D-inositol 3-phosphate glycosyltransferase
IGAAFEPF_00237	CDS	321				hypothetical protein
IGAAFEPF_00238	CDS	456				hypothetical protein
IGAAFEPF_00239	CDS	1086	ychF		COG0012	Ribosome-binding ATPase YchF
IGAAFEPF_00240	CDS	2115	rafA	3.2.1.22		Alpha-galactosidase
IGAAFEPF_00241	CDS	516	rppH_1	3.6.1.-		RNA pyrophosphohydrolase
IGAAFEPF_00242	CDS	630				hypothetical protein
IGAAFEPF_00243	CDS	1203				hypothetical protein
IGAAFEPF_00244	CDS	1038	ispH2	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase 2
IGAAFEPF_00245	CDS	1236	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
IGAAFEPF_00246	CDS	216	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
IGAAFEPF_00247	CDS	678				hypothetical protein
IGAAFEPF_00248	CDS	912	scrK	2.7.1.4	COG0524	Fructokinase
IGAAFEPF_00249	CDS	1683	fumA	4.2.1.2	COG1838	Fumarate hydratase class I, aerobic
IGAAFEPF_00250	CDS	705	mtcA2	4.2.1.1	COG0288	Carbonic anhydrase 2
IGAAFEPF_00251	CDS	816	ycbX		COG0633	putative protein YcbX
IGAAFEPF_00252	CDS	726				hypothetical protein
IGAAFEPF_00253	CDS	237				hypothetical protein
IGAAFEPF_00254	CDS	1347	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
IGAAFEPF_00255	CDS	255				hypothetical protein
IGAAFEPF_00256	CDS	279				hypothetical protein
IGAAFEPF_00257	CDS	495	rpsI		COG0103	30S ribosomal protein S9
IGAAFEPF_00258	CDS	462	rplM		COG0102	50S ribosomal protein L13
IGAAFEPF_00259	CDS	582				hypothetical protein
IGAAFEPF_00260	CDS	1257				hypothetical protein
IGAAFEPF_00261	CDS	243				hypothetical protein
IGAAFEPF_00262	CDS	390	vapC_1	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
IGAAFEPF_00263	CDS	1971	ftsH3_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH 3
IGAAFEPF_00264	CDS	642	nreC_1		COG2197	Oxygen regulatory protein NreC
IGAAFEPF_00265	CDS	1239	desK_1	2.7.13.3	COG4585	Sensor histidine kinase DesK
IGAAFEPF_00266	CDS	2235	mmpL3_1		COG2409	Trehalose monomycolate exporter MmpL3
IGAAFEPF_00267	CDS	855		2.7.1.184		Sulfofructose kinase
IGAAFEPF_00268	CDS	2490	amy_1	3.2.1.1		Alpha-amylase
IGAAFEPF_00269	CDS	1710	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
IGAAFEPF_00270	CDS	1368	dadA1	1.4.99.-	COG0665	D-amino acid dehydrogenase 1
IGAAFEPF_00271	CDS	1608				hypothetical protein
IGAAFEPF_00272	CDS	309				hypothetical protein
IGAAFEPF_00273	CDS	411				hypothetical protein
IGAAFEPF_00274	CDS	999		3.6.-.-	COG1703	putative GTPase
IGAAFEPF_00275	CDS	2154	mutB	5.4.99.2	COG1884	Methylmalonyl-CoA mutase large subunit
IGAAFEPF_00276	CDS	1848	mutA	5.4.99.2	COG1884	Methylmalonyl-CoA mutase small subunit
IGAAFEPF_00277	CDS	837	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
IGAAFEPF_00278	CDS	777	lytN	3.-.-.-		putative cell wall hydrolase LytN
IGAAFEPF_00279	CDS	306				hypothetical protein
IGAAFEPF_00280	CDS	501				hypothetical protein
IGAAFEPF_00281	CDS	900				hypothetical protein
IGAAFEPF_00282	CDS	330				hypothetical protein
IGAAFEPF_00283	CDS	426				hypothetical protein
IGAAFEPF_00284	CDS	252				hypothetical protein
IGAAFEPF_00285	CDS	777				hypothetical protein
IGAAFEPF_00286	CDS	237	fitA			Antitoxin FitA
IGAAFEPF_00287	CDS	429	fitB_1	3.1.-.-		Toxin FitB
IGAAFEPF_00288	CDS	1686				hypothetical protein
IGAAFEPF_00289	CDS	237				hypothetical protein
IGAAFEPF_00290	CDS	411				hypothetical protein
IGAAFEPF_00291	CDS	411				hypothetical protein
IGAAFEPF_00292	CDS	1251				hypothetical protein
IGAAFEPF_00293	CDS	369	yocK_1		COG1734	General stress protein 16O
IGAAFEPF_00294	CDS	507	ble			Bleomycin resistance protein
IGAAFEPF_00295	CDS	3315				hypothetical protein
IGAAFEPF_00296	CDS	747				hypothetical protein
IGAAFEPF_00297	CDS	888				DnaJ-like protein MG200
IGAAFEPF_00298	CDS	711				hypothetical protein
IGAAFEPF_00299	CDS	507				hypothetical protein
IGAAFEPF_00300	CDS	3465		4.1.1.38		PPi-type phosphoenolpyruvate carboxykinase
IGAAFEPF_00301	CDS	300				hypothetical protein
IGAAFEPF_00302	CDS	1074				hypothetical protein
IGAAFEPF_00303	CDS	192				hypothetical protein
IGAAFEPF_00304	CDS	378	doc		COG3654	Toxin Doc
IGAAFEPF_00305	CDS	378				putative protein
IGAAFEPF_00306	CDS	849				hypothetical protein
IGAAFEPF_00307	CDS	237				hypothetical protein
IGAAFEPF_00308	CDS	915				hypothetical protein
IGAAFEPF_00309	CDS	1719	atzE	3.5.1.84		Biuret hydrolase
IGAAFEPF_00310	CDS	1362	puuP		COG0531	Putrescine importer PuuP
IGAAFEPF_00311	CDS	1626	nfdA_1	3.5.1.91		N-substituted formamide deformylase
IGAAFEPF_00312	CDS	876	ramA	3.5.1.100		(R)-stereoselective amidase
IGAAFEPF_00313	CDS	864				hypothetical protein
IGAAFEPF_00314	CDS	381				hypothetical protein
IGAAFEPF_00315	CDS	201				hypothetical protein
IGAAFEPF_00316	CDS	138				hypothetical protein
IGAAFEPF_00317	CDS	999	tdh_1	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
IGAAFEPF_00318	CDS	2577	nplT	3.2.1.135		Neopullulanase
IGAAFEPF_00319	CDS	798	btuF		COG0614	Vitamin B12-binding protein
IGAAFEPF_00320	CDS	2298	lytB_1		COG2247	Amidase enhancer
IGAAFEPF_00321	CDS	1143			COG4129	putative protein
IGAAFEPF_00322	CDS	870	vgb_2	4.2.99.-		Virginiamycin B lyase
IGAAFEPF_00323	CDS	711				hypothetical protein
IGAAFEPF_00324	CDS	249				hypothetical protein
IGAAFEPF_00325	CDS	804				hypothetical protein
IGAAFEPF_00326	CDS	918				hypothetical protein
IGAAFEPF_00327	CDS	1209				hypothetical protein
IGAAFEPF_00328	CDS	1269				hypothetical protein
IGAAFEPF_00329	CDS	1650	nylB	3.5.1.46		6-aminohexanoate-dimer hydrolase
IGAAFEPF_00330	CDS	1296			COG1055	putative transporter
IGAAFEPF_00331	CDS	1065				hypothetical protein
IGAAFEPF_00332	CDS	501				putative protein
IGAAFEPF_00333	CDS	894	ppk2B	2.7.4.1	COG2326	Polyphosphate kinase PPK2B
IGAAFEPF_00334	CDS	297				hypothetical protein
IGAAFEPF_00335	CDS	933		3.1.1.23	COG2267	Monoacylglycerol lipase
IGAAFEPF_00336	CDS	396				hypothetical protein
IGAAFEPF_00337	CDS	1083				hypothetical protein
IGAAFEPF_00338	CDS	561	lytB_2		COG2247	Amidase enhancer
IGAAFEPF_00339	CDS	375				hypothetical protein
IGAAFEPF_00340	CDS	606				hypothetical protein
IGAAFEPF_00341	CDS	1065		1.-.-.-	COG1018	NADPH oxidoreductase
IGAAFEPF_00342	CDS	1335	desA3	1.14.19.-	COG3239	NADPH-dependent stearoyl-CoA 9-desaturase
IGAAFEPF_00343	CDS	1161	czcO	1.-.-.-	COG2072	putative oxidoreductase CzcO
IGAAFEPF_00344	CDS	177				hypothetical protein
IGAAFEPF_00345	CDS	951				hypothetical protein
IGAAFEPF_00346	CDS	495				hypothetical protein
IGAAFEPF_00347	CDS	294				hypothetical protein
IGAAFEPF_00348	CDS	2712	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
IGAAFEPF_00349	CDS	1137				hypothetical protein
IGAAFEPF_00350	CDS	234				hypothetical protein
IGAAFEPF_00351	CDS	339	plaP		COG0531	Low-affinity putrescine importer PlaP
IGAAFEPF_00352	CDS	270				hypothetical protein
IGAAFEPF_00353	CDS	234				hypothetical protein
IGAAFEPF_00354	CDS	933	nnr_1		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
IGAAFEPF_00355	CDS	774	gpgP_1	3.1.3.85	COG0406	Glucosyl-3-phosphoglycerate phosphatase
IGAAFEPF_00356	CDS	204				hypothetical protein
IGAAFEPF_00357	CDS	1212	camA_1	1.18.1.5		Putidaredoxin reductase CamA
IGAAFEPF_00358	CDS	1350	nhaP2		COG3263	K(+)/H(+) antiporter NhaP2
IGAAFEPF_00359	CDS	555	yraA	3.2.-.-	COG0693	Putative cysteine protease YraA
IGAAFEPF_00360	CDS	264				hypothetical protein
IGAAFEPF_00361	CDS	2109	katE	1.11.1.6		Catalase C
IGAAFEPF_00362	CDS	1182		1.1.1.1	COG1063	putative zinc-binding alcohol dehydrogenase
IGAAFEPF_00363	CDS	972	acr1_1	1.2.1.-	COG3320	Fatty acyl-CoA reductase
IGAAFEPF_00364	CDS	996				hypothetical protein
