locus_tag	ftype	length_bp	gene	EC_number	COG	product
KBJPLPBP_00035	CDS	696	ypdB_1		COG3279	Transcriptional regulatory protein YpdB
KBJPLPBP_00036	CDS	1329		3.4.21.-		putative CtpA-like serine protease
KBJPLPBP_00037	CDS	744	clcA_1	1.13.11.-		Chlorocatechol 1,2-dioxygenase
KBJPLPBP_00038	CDS	681	yhhW_1	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
KBJPLPBP_00039	CDS	2040				hypothetical protein
KBJPLPBP_00040	CDS	237				hypothetical protein
KBJPLPBP_00041	CDS	222				hypothetical protein
KBJPLPBP_00042	CDS	726				hypothetical protein
KBJPLPBP_00043	CDS	1068	yjmC	1.1.1.-	COG2055	putative oxidoreductase YjmC
KBJPLPBP_00044	CDS	738				hypothetical protein
KBJPLPBP_00045	CDS	1029	ruvB_1	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
KBJPLPBP_00046	CDS	273	rpmB		COG0227	50S ribosomal protein L28
KBJPLPBP_00047	CDS	1452		2.4.1.336	COG1215	Beta-monoglucosyldiacylglycerol synthase
KBJPLPBP_00048	CDS	450				hypothetical protein
KBJPLPBP_00049	CDS	624				hypothetical protein
KBJPLPBP_00050	CDS	1233				hypothetical protein
KBJPLPBP_00051	CDS	1197	soxA	1.5.3.1		Monomeric sarcosine oxidase
KBJPLPBP_00052	CDS	630				hypothetical protein
KBJPLPBP_00053	CDS	1224				hypothetical protein
KBJPLPBP_00054	CDS	3684				hypothetical protein
KBJPLPBP_00055	CDS	1224	nanT_1			Sialic acid transporter NanT
KBJPLPBP_00056	CDS	546				hypothetical protein
KBJPLPBP_00057	CDS	834				hypothetical protein
KBJPLPBP_00058	CDS	2331	bamA_1			Outer membrane protein assembly factor BamA
KBJPLPBP_00059	CDS	4758				hypothetical protein
KBJPLPBP_00060	CDS	738				hypothetical protein
KBJPLPBP_00061	CDS	984	bfmBAB	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
KBJPLPBP_00062	CDS	894	motB		COG1360	Motility protein B
KBJPLPBP_00063	CDS	1653		3.4.21.-		putative CtpA-like serine protease
KBJPLPBP_00064	CDS	936				hypothetical protein
KBJPLPBP_00065	CDS	1014	selU	2.9.1.-	COG2603	tRNA 2-selenouridine synthase
KBJPLPBP_00066	CDS	582				hypothetical protein
KBJPLPBP_00067	CDS	1008		1.18.1.2	COG0492	Ferredoxin--NADP reductase
KBJPLPBP_00068	CDS	1551				hypothetical protein
KBJPLPBP_00069	CDS	1299	estB	3.1.1.-	COG1680	Esterase EstB
KBJPLPBP_00070	CDS	1893	yrrB_1			TPR repeat-containing protein YrrB
KBJPLPBP_00071	CDS	435				hypothetical protein
KBJPLPBP_00072	tRNA	73				tRNA-Arg(cct)
KBJPLPBP_00073	CDS	1236	hflX		COG2262	GTPase HflX
KBJPLPBP_00074	CDS	816			COG1073	putative protein
KBJPLPBP_00075	CDS	333				hypothetical protein
KBJPLPBP_00076	CDS	1071	dapE_1	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
KBJPLPBP_00077	CDS	837	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
KBJPLPBP_00078	CDS	1092				hypothetical protein
KBJPLPBP_00079	CDS	834				hypothetical protein
KBJPLPBP_00080	CDS	432	ytfP		COG2105	Gamma-glutamylcyclotransferase family protein ytfP
KBJPLPBP_00081	CDS	714				hypothetical protein
KBJPLPBP_00082	CDS	336				hypothetical protein
KBJPLPBP_00083	CDS	519				hypothetical protein
KBJPLPBP_00084	CDS	615				hypothetical protein
KBJPLPBP_00085	CDS	447				hypothetical protein
KBJPLPBP_00086	CDS	819				hypothetical protein
KBJPLPBP_00087	CDS	1302	nagA_1	3.2.1.49		Alpha-N-acetylgalactosaminidase
KBJPLPBP_00088	CDS	600				hypothetical protein
KBJPLPBP_00089	CDS	714				hypothetical protein
KBJPLPBP_00090	CDS	1536				hypothetical protein
KBJPLPBP_00091	CDS	2790				hypothetical protein
KBJPLPBP_00092	CDS	426				hypothetical protein
KBJPLPBP_00093	CDS	411				hypothetical protein
KBJPLPBP_00094	CDS	345				hypothetical protein
KBJPLPBP_00095	CDS	399				hypothetical protein
KBJPLPBP_00096	CDS	585				hypothetical protein
KBJPLPBP_00097	CDS	900				hypothetical protein
KBJPLPBP_00098	CDS	153				hypothetical protein
KBJPLPBP_00099	CDS	495				hypothetical protein
KBJPLPBP_00100	CDS	534				hypothetical protein
KBJPLPBP_00101	CDS	639				hypothetical protein
KBJPLPBP_00102	CDS	825				hypothetical protein
KBJPLPBP_00103	CDS	771	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
KBJPLPBP_00104	CDS	1449	namA_1	1.6.99.1	COG1902	NADPH dehydrogenase
KBJPLPBP_00105	CDS	1407	ugl_1	3.2.1.180		Unsaturated chondroitin disaccharide hydrolase
KBJPLPBP_00106	CDS	210				hypothetical protein
KBJPLPBP_00107	CDS	531				hypothetical protein
KBJPLPBP_00108	CDS	354				hypothetical protein
KBJPLPBP_00109	CDS	1686				hypothetical protein
KBJPLPBP_00110	CDS	714	axe2_1	3.1.1.72		Acetylxylan esterase
KBJPLPBP_00111	CDS	1446				SusD-like protein
KBJPLPBP_00112	CDS	3477	susC_1			TonB-dependent receptor SusC
KBJPLPBP_00113	CDS	1008				hypothetical protein
KBJPLPBP_00114	CDS	654	fecI_1		COG1595	putative RNA polymerase sigma factor FecI
KBJPLPBP_00115	CDS	876	dapb3_1	3.4.14.-		Dipeptidyl aminopeptidase BIII
KBJPLPBP_00116	CDS	3162	cycA_1		COG2010	Cytochrome c-552
KBJPLPBP_00117	CDS	900				hypothetical protein
KBJPLPBP_00118	CDS	1506				SusD-like protein
KBJPLPBP_00119	CDS	3429	susC_2			TonB-dependent receptor SusC
KBJPLPBP_00120	CDS	1083				hypothetical protein
KBJPLPBP_00121	CDS	585				hypothetical protein
KBJPLPBP_00122	CDS	726				hypothetical protein
KBJPLPBP_00123	CDS	615	uvrY_1		COG2197	Response regulator UvrY
KBJPLPBP_00124	CDS	1974	degS_1	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase DegS
KBJPLPBP_00125	CDS	450				hypothetical protein
KBJPLPBP_00126	CDS	345				hypothetical protein
KBJPLPBP_00127	CDS	909	rhaS_1			HTH-type transcriptional activator RhaS
KBJPLPBP_00128	CDS	636	yttP			putative HTH-type transcriptional regulator YttP
KBJPLPBP_00129	CDS	1206	bioF_1	2.3.1.47		8-amino-7-oxononanoate synthase
KBJPLPBP_00130	CDS	1122				hypothetical protein
KBJPLPBP_00131	CDS	996			COG0451	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase
KBJPLPBP_00132	CDS	2556	susC_3			TonB-dependent receptor SusC
KBJPLPBP_00133	CDS	726	ispD_1	2.7.7.60		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
KBJPLPBP_00134	CDS	882				hypothetical protein
KBJPLPBP_00135	CDS	933				hypothetical protein
KBJPLPBP_00136	CDS	1035				hypothetical protein
KBJPLPBP_00137	CDS	699	yigB	3.1.3.104	COG1011	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
KBJPLPBP_00138	CDS	921	ydjH_1	2.7.1.-	COG0524	putative sugar kinase YdjH
KBJPLPBP_00139	CDS	570				hypothetical protein
KBJPLPBP_00140	CDS	429				hypothetical protein
KBJPLPBP_00141	CDS	5478				hypothetical protein
KBJPLPBP_00142	CDS	6552	sdrF_1			Serine-aspartate repeat-containing protein F
KBJPLPBP_00143	CDS	6459	bca_1			C protein alpha-antigen
KBJPLPBP_00144	CDS	2778				hypothetical protein
KBJPLPBP_00145	CDS	6504	sdrD_1			Serine-aspartate repeat-containing protein D
KBJPLPBP_00146	CDS	1110				hypothetical protein
KBJPLPBP_00147	CDS	180				hypothetical protein
KBJPLPBP_00148	CDS	1101				hypothetical protein
KBJPLPBP_00149	CDS	681	degU_1		COG2197	Transcriptional regulatory protein DegU
KBJPLPBP_00150	CDS	420	ndk	2.7.4.6		Nucleoside diphosphate kinase
KBJPLPBP_00151	CDS	1029	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
KBJPLPBP_00152	CDS	912	fkpA	5.2.1.8	COG0545	putative FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
KBJPLPBP_00153	CDS	936	fbp_1	5.2.1.8	COG0545	FK506-binding protein
KBJPLPBP_00154	CDS	621		3.6.1.66		dITP/XTP pyrophosphatase
KBJPLPBP_00155	CDS	444				hypothetical protein
KBJPLPBP_00156	CDS	2586	cbhB_1	3.2.1.91		Exoglucanase B
KBJPLPBP_00157	CDS	2103				hypothetical protein
KBJPLPBP_00158	CDS	1053				hypothetical protein
KBJPLPBP_00159	CDS	6060				hypothetical protein
KBJPLPBP_00160	CDS	1647				hypothetical protein
KBJPLPBP_00161	CDS	639	narL		COG2197	putative transcriptional regulatory protein NarL
KBJPLPBP_00162	CDS	1908	liaS_1	2.7.13.3	COG4585	Sensor histidine kinase LiaS
KBJPLPBP_00163	CDS	1449				hypothetical protein
KBJPLPBP_00164	CDS	798	divIVA		COG3599	Cell division protein DivIVA
KBJPLPBP_00165	CDS	351	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
KBJPLPBP_00166	CDS	1467	iolG_2	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
KBJPLPBP_00167	CDS	771	ddpX	3.4.13.22	COG2173	D-alanyl-D-alanine dipeptidase
KBJPLPBP_00168	CDS	1452	bamA_2			Outer membrane protein assembly factor BamA
KBJPLPBP_00169	CDS	609				hypothetical protein
KBJPLPBP_00170	CDS	1329	nasD_1	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
KBJPLPBP_00171	CDS	651				hypothetical protein
KBJPLPBP_00172	CDS	840				hypothetical protein
KBJPLPBP_00173	CDS	366				hypothetical protein
KBJPLPBP_00174	CDS	846				hypothetical protein
KBJPLPBP_00175	CDS	684				hypothetical protein
KBJPLPBP_00176	CDS	483				hypothetical protein
KBJPLPBP_00177	CDS	843				hypothetical protein
KBJPLPBP_00178	CDS	2337				hypothetical protein
KBJPLPBP_00179	CDS	1428				hypothetical protein
KBJPLPBP_00180	CDS	1557	bshC	6.-.-.-	COG4365	Putative cysteine ligase BshC
KBJPLPBP_00181	CDS	684		2.4.-.-	COG0463	putative glycosyltransferase
KBJPLPBP_00182	CDS	252				hypothetical protein
KBJPLPBP_00183	CDS	1359	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
KBJPLPBP_00184	CDS	435				hypothetical protein
KBJPLPBP_00185	CDS	1272	serS	6.1.1.11	COG0172	Serine--tRNA ligase
KBJPLPBP_00186	CDS	927				hypothetical protein
KBJPLPBP_00187	CDS	1170	lepB_1	3.4.21.89	COG0681	Signal peptidase I
KBJPLPBP_00188	CDS	1344	yhaP		COG1668	putative protein YhaP
KBJPLPBP_00189	CDS	927	natA		COG4555	ABC transporter ATP-binding protein NatA
KBJPLPBP_00190	CDS	1161	nylB'	3.5.1.46		6-aminohexanoate-dimer hydrolase
KBJPLPBP_00191	CDS	996		3.5.1.-		Carbohydrate deacetylase
KBJPLPBP_00192	CDS	1308	phrA	4.1.99.3		Deoxyribodipyrimidine photo-lyase
KBJPLPBP_00193	CDS	678	ypdB_2		COG3279	Transcriptional regulatory protein YpdB
KBJPLPBP_00194	CDS	528				hypothetical protein
KBJPLPBP_00195	CDS	228				hypothetical protein
KBJPLPBP_00196	CDS	1026	ypdA_2	2.7.13.3	COG3275	Sensor histidine kinase YpdA
KBJPLPBP_00197	CDS	417				hypothetical protein
KBJPLPBP_00198	CDS	864				hypothetical protein
KBJPLPBP_00199	CDS	753				hypothetical protein
KBJPLPBP_00200	CDS	1935				hypothetical protein
KBJPLPBP_00201	CDS	2322				hypothetical protein
KBJPLPBP_00202	CDS	1089	ybbA_2		COG2819	putative protein YbbA
KBJPLPBP_00203	CDS	393				hypothetical protein
KBJPLPBP_00204	CDS	1950				hypothetical protein
KBJPLPBP_00205	CDS	1851				hypothetical protein
KBJPLPBP_00206	CDS	1731	cshA	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshA
KBJPLPBP_00207	CDS	687	ftsE		COG2884	Cell division ATP-binding protein FtsE
KBJPLPBP_00208	CDS	660	tal_1	2.2.1.2	COG0176	Transaldolase
KBJPLPBP_00209	CDS	3006	susC_4			TonB-dependent receptor SusC
KBJPLPBP_00210	CDS	1467	susD_1			Starch-binding protein SusD
KBJPLPBP_00211	CDS	579				hypothetical protein
KBJPLPBP_00212	CDS	3324				hypothetical protein
KBJPLPBP_00213	CDS	2778		2.4.1.161	COG1501	Oligosaccharide 4-alpha-D-glucosyltransferase
KBJPLPBP_00214	CDS	1206				hypothetical protein
KBJPLPBP_00215	CDS	2394				hypothetical protein
KBJPLPBP_00216	CDS	3360				hypothetical protein
KBJPLPBP_00217	CDS	3543				hypothetical protein
KBJPLPBP_00218	CDS	1161				hypothetical protein
KBJPLPBP_00219	CDS	834				hypothetical protein
KBJPLPBP_00220	CDS	750				hypothetical protein
KBJPLPBP_00221	CDS	201				hypothetical protein
KBJPLPBP_00222	CDS	501				hypothetical protein
KBJPLPBP_00223	CDS	546	ftnA	1.16.3.2	COG1528	putative bacterial non-heme ferritin
KBJPLPBP_00224	CDS	2538				hypothetical protein
KBJPLPBP_00225	CDS	2691	macB_1	3.6.3.-		Macrolide export ATP-binding/permease protein MacB
KBJPLPBP_00226	CDS	336				hypothetical protein
KBJPLPBP_00227	CDS	435				hypothetical protein
KBJPLPBP_00228	CDS	711				hypothetical protein
KBJPLPBP_00229	CDS	1104				hypothetical protein
KBJPLPBP_00230	CDS	2151	recQ_1	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
KBJPLPBP_00231	CDS	231				hypothetical protein
KBJPLPBP_00232	CDS	348				hypothetical protein
KBJPLPBP_00233	CDS	2055	dapb1_1	3.4.14.-		Dipeptidyl aminopeptidase BI
KBJPLPBP_00234	CDS	582				hypothetical protein
KBJPLPBP_00235	CDS	522	yrdA_1		COG0663	Protein YrdA
KBJPLPBP_00236	CDS	1032	btsS_1	2.7.13.3	COG3275	Sensor histidine kinase BtsS
KBJPLPBP_00237	CDS	771	btsR_1		COG3279	Transcriptional regulatory protein BtsR
KBJPLPBP_00238	CDS	942	fcl	1.1.1.271	COG0451	GDP-L-fucose synthase
KBJPLPBP_00239	CDS	993	fdhC			Fructose dehydrogenase cytochrome subunit
KBJPLPBP_00240	CDS	906				hypothetical protein
KBJPLPBP_00241	CDS	687	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
KBJPLPBP_00242	CDS	1377	rhlE_1	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
KBJPLPBP_00243	CDS	777				hypothetical protein
KBJPLPBP_00244	CDS	432				hypothetical protein
KBJPLPBP_00245	CDS	1131	aao	1.4.3.3	COG0665	putative D-amino-acid oxidase
KBJPLPBP_00246	CDS	483	rutC	1.-.-.-		Putative aminoacrylate peracid reductase RutC
KBJPLPBP_00247	CDS	1953				hypothetical protein
KBJPLPBP_00248	CDS	978		1.13.12.16	COG2070	Nitronate monooxygenase
KBJPLPBP_00249	CDS	828	hisK	3.1.3.15	COG1387	Histidinol-phosphatase
KBJPLPBP_00250	CDS	1539	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
KBJPLPBP_00251	CDS	675				hypothetical protein
KBJPLPBP_00252	CDS	459				hypothetical protein
KBJPLPBP_00253	CDS	795	hisF	4.1.3.-	COG0107	Imidazole glycerol phosphate synthase subunit HisF
KBJPLPBP_00254	CDS	741	ypdB_3		COG3279	Transcriptional regulatory protein YpdB
KBJPLPBP_00255	CDS	1044	ypdA_3	2.7.13.3	COG3275	Sensor histidine kinase YpdA
KBJPLPBP_00256	CDS	570	yceI_1		COG2353	Protein YceI
KBJPLPBP_00257	CDS	846	ytnP	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
KBJPLPBP_00258	CDS	612				hypothetical protein
KBJPLPBP_00259	CDS	702	cusR_1		COG0745	Transcriptional regulatory protein CusR
KBJPLPBP_00260	CDS	2109	prlC	3.4.24.70	COG0339	Oligopeptidase A
KBJPLPBP_00261	CDS	210				hypothetical protein
KBJPLPBP_00262	CDS	1410				hypothetical protein
KBJPLPBP_00263	CDS	1086	aroC	4.2.3.5	COG0082	Chorismate synthase
KBJPLPBP_00264	CDS	1125	dnaN		COG0592	Beta sliding clamp
KBJPLPBP_00265	CDS	669				hypothetical protein
KBJPLPBP_00266	CDS	573				hypothetical protein
KBJPLPBP_00267	CDS	723	acoC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of acetoin cleaving system
KBJPLPBP_00268	CDS	1758	ggt_1	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
KBJPLPBP_00269	CDS	483				hypothetical protein
KBJPLPBP_00270	CDS	762				hypothetical protein
KBJPLPBP_00271	CDS	681	tolQ_1		COG0811	Protein TolQ
KBJPLPBP_00272	CDS	393	exbD		COG0848	Biopolymer transport protein ExbD
KBJPLPBP_00273	CDS	549				hypothetical protein
KBJPLPBP_00274	CDS	360				hypothetical protein
KBJPLPBP_00275	CDS	870			COG1721	putative protein
KBJPLPBP_00276	CDS	597				hypothetical protein
KBJPLPBP_00277	CDS	2454				hypothetical protein
KBJPLPBP_00278	CDS	219				hypothetical protein
KBJPLPBP_00279	CDS	288				hypothetical protein
KBJPLPBP_00280	CDS	1632	rocA	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase
KBJPLPBP_00281	CDS	2094		3.4.21.26		Prolyl endopeptidase
KBJPLPBP_00282	CDS	561	yceI_2		COG2353	Protein YceI
KBJPLPBP_00283	CDS	618				hypothetical protein
KBJPLPBP_00284	CDS	453				hypothetical protein
KBJPLPBP_00285	CDS	450				hypothetical protein
KBJPLPBP_00286	CDS	1713	fdhL_1	1.1.99.11		Fructose dehydrogenase large subunit
KBJPLPBP_00287	CDS	711				hypothetical protein
KBJPLPBP_00288	CDS	939				hypothetical protein
KBJPLPBP_00289	CDS	882				hypothetical protein
KBJPLPBP_00290	CDS	1320			COG1680	putative protein
KBJPLPBP_00291	CDS	1275				hypothetical protein
KBJPLPBP_00292	CDS	126				hypothetical protein
KBJPLPBP_00293	CDS	1272				hypothetical protein
KBJPLPBP_00294	CDS	423				hypothetical protein
KBJPLPBP_00295	CDS	417				hypothetical protein
KBJPLPBP_00296	CDS	420				hypothetical protein
KBJPLPBP_00297	CDS	1434	rspA	4.2.1.-	COG4948	D-galactonate dehydratase family member RspA
KBJPLPBP_00298	CDS	975	proA_1	4.1.3.16		4-hydroxy-4-methyl-2-oxoglutarate aldolase/4-carboxy-4-hydroxy-2-oxoadipate aldolase
KBJPLPBP_00299	CDS	1185				hypothetical protein
KBJPLPBP_00300	CDS	2598	inlA		COG4886	Internalin-A
KBJPLPBP_00301	CDS	198	vapC2_1	3.1.-.-	COG1487	Ribonuclease VapC2
KBJPLPBP_00302	CDS	252				hypothetical protein
KBJPLPBP_00303	CDS	1245				hypothetical protein
KBJPLPBP_00304	CDS	1584	nadB	1.4.3.16	COG0029	L-aspartate oxidase
KBJPLPBP_00305	CDS	444	rplM		COG0102	50S ribosomal protein L13
KBJPLPBP_00306	CDS	387	rpsI		COG0103	30S ribosomal protein S9
KBJPLPBP_00307	CDS	792	rpsB		COG0052	30S ribosomal protein S2
KBJPLPBP_00308	CDS	840	tsf		COG0264	Elongation factor Ts
KBJPLPBP_00309	CDS	621	sigW_1		COG1595	ECF RNA polymerase sigma factor SigW
KBJPLPBP_00310	CDS	204				hypothetical protein
KBJPLPBP_00311	CDS	831				hypothetical protein
KBJPLPBP_00312	CDS	891				hypothetical protein
KBJPLPBP_00313	CDS	339	mscL		COG1970	Large-conductance mechanosensitive channel
KBJPLPBP_00314	CDS	381	rcoM2			Heme-containing CO-sensing transcriptional regulator RcoM 2
KBJPLPBP_00315	CDS	660				hypothetical protein
KBJPLPBP_00316	CDS	450				hypothetical protein
KBJPLPBP_00317	CDS	1152				hypothetical protein
KBJPLPBP_00318	CDS	1131				hypothetical protein
KBJPLPBP_00319	CDS	507				hypothetical protein
KBJPLPBP_00320	CDS	774				hypothetical protein
KBJPLPBP_00321	CDS	1392	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
KBJPLPBP_00322	CDS	2130		1.2.5.2		Membrane-bound aldehyde dehydrogenase [pyrroloquinoline-quinone]
KBJPLPBP_00323	CDS	465	iorA_1	1.3.99.16		Isoquinoline 1-oxidoreductase subunit alpha
KBJPLPBP_00324	CDS	912				hypothetical protein
KBJPLPBP_00325	CDS	1251				hypothetical protein
KBJPLPBP_00326	CDS	1476				hypothetical protein
KBJPLPBP_00327	CDS	666	yknY_1	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
KBJPLPBP_00328	CDS	1251	macB_2	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
KBJPLPBP_00329	CDS	1173	macB_3	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
KBJPLPBP_00330	CDS	1431	atoC_1		COG2204	Regulatory protein AtoC
KBJPLPBP_00331	CDS	687				hypothetical protein
KBJPLPBP_00332	CDS	1278	fixL_1	2.7.13.3		Sensor protein FixL
KBJPLPBP_00333	CDS	1530				hypothetical protein
KBJPLPBP_00334	CDS	864				hypothetical protein
KBJPLPBP_00335	CDS	1266	rhlE_2	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
KBJPLPBP_00336	CDS	816	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
KBJPLPBP_00337	CDS	312	rplU_1		COG0261	50S ribosomal protein L21
KBJPLPBP_00338	CDS	261	rpmA		COG0211	50S ribosomal protein L27
KBJPLPBP_00339	CDS	789		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
KBJPLPBP_00340	CDS	936				hypothetical protein
KBJPLPBP_00341	CDS	1116	gmd_1	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
KBJPLPBP_00342	CDS	549				hypothetical protein
KBJPLPBP_00343	CDS	1950				hypothetical protein
KBJPLPBP_00344	CDS	630	cofC	2.7.7.68		2-phospho-L-lactate guanylyltransferase
KBJPLPBP_00345	CDS	1692	yhdG_1		COG0531	putative amino acid permease YhdG
KBJPLPBP_00346	CDS	828				hypothetical protein
KBJPLPBP_00347	CDS	303				hypothetical protein
KBJPLPBP_00348	CDS	2412	pbpC		COG4953	Penicillin-binding protein 1C
KBJPLPBP_00349	CDS	741	pkn1_1	2.7.11.1	COG0515	Serine/threonine-protein kinase pkn1
KBJPLPBP_00350	CDS	729	pkn1_2	2.7.11.1	COG0515	Serine/threonine-protein kinase pkn1
KBJPLPBP_00351	CDS	768	pkn1_3	2.7.11.1	COG0515	Serine/threonine-protein kinase pkn1
KBJPLPBP_00352	CDS	294	egtB	1.14.99.-		Hercynine oxygenase
KBJPLPBP_00353	CDS	2838				hypothetical protein
KBJPLPBP_00354	CDS	330				hypothetical protein
KBJPLPBP_00355	CDS	1608				hypothetical protein
KBJPLPBP_00356	CDS	507				hypothetical protein
KBJPLPBP_00357	CDS	939				hypothetical protein
KBJPLPBP_00358	CDS	981	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
KBJPLPBP_00359	CDS	915	ydjH_2	2.7.1.-	COG0524	putative sugar kinase YdjH
KBJPLPBP_00360	CDS	696	lapB_1			Lipopolysaccharide assembly protein B
KBJPLPBP_00361	CDS	2445	ptk	2.7.10.-	COG0489	Tyrosine-protein kinase ptk
KBJPLPBP_00362	CDS	741	ywqE_1	3.1.3.48	COG4464	Tyrosine-protein phosphatase YwqE
KBJPLPBP_00363	CDS	777				hypothetical protein
KBJPLPBP_00364	CDS	576	rnhB	3.1.26.4	COG0164	Ribonuclease HII
KBJPLPBP_00365	CDS	1287	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
KBJPLPBP_00366	CDS	723	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
KBJPLPBP_00367	CDS	903	cmpR_1			HTH-type transcriptional activator CmpR
KBJPLPBP_00368	CDS	384				hypothetical protein
KBJPLPBP_00369	CDS	456				hypothetical protein
KBJPLPBP_00370	CDS	417				hypothetical protein
KBJPLPBP_00371	CDS	870				hypothetical protein
KBJPLPBP_00372	CDS	126				hypothetical protein
KBJPLPBP_00373	CDS	339				hypothetical protein
KBJPLPBP_00374	CDS	879				hypothetical protein
KBJPLPBP_00375	CDS	768				hypothetical protein
KBJPLPBP_00376	CDS	255				hypothetical protein
KBJPLPBP_00377	CDS	3444	icmF		COG1703	Fused isobutyryl-CoA mutase
KBJPLPBP_00378	CDS	3528				hypothetical protein
KBJPLPBP_00379	CDS	384	rbfA		COG0858	30S ribosome-binding factor
KBJPLPBP_00380	CDS	1074	pheA		COG0077	P-protein
