locus_tag	ftype	length_bp	gene	EC_number	COG	product
ACNHJGHF_00098	CDS	654				hypothetical protein
ACNHJGHF_00099	CDS	366				hypothetical protein
ACNHJGHF_00100	CDS	861	outO			Type 4 prepilin-like proteins leader peptide-processing enzyme
ACNHJGHF_00101	CDS	1239	epsF_1		COG1459	Type II secretion system protein F
ACNHJGHF_00102	CDS	1719	hxcR		COG2804	putative type II secretion system protein HxcR
ACNHJGHF_00103	CDS	2289	maeB_1	1.1.1.40	COG0280	NADP-dependent malic enzyme
ACNHJGHF_00104	CDS	2049	fusA_1		COG0480	Elongation factor G
ACNHJGHF_00105	CDS	2517	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
ACNHJGHF_00106	CDS	792	slt_1	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
ACNHJGHF_00107	CDS	1329				hypothetical protein
ACNHJGHF_00108	CDS	699	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
ACNHJGHF_00109	CDS	486				hypothetical protein
ACNHJGHF_00110	CDS	1386				hypothetical protein
ACNHJGHF_00111	CDS	363				Cyclic diguanosine monophosphate-binding protein
ACNHJGHF_00112	CDS	660	queE	4.3.99.3	COG0602	7-carboxy-7-deazaguanine synthase
ACNHJGHF_00113	CDS	825	cpoB		COG1729	Cell division coordinator CpoB
ACNHJGHF_00114	CDS	525	pal		COG2885	Outer membrane protein P6
ACNHJGHF_00115	CDS	1293	tolB		COG0823	Protein TolB
ACNHJGHF_00116	CDS	1020				hypothetical protein
ACNHJGHF_00117	CDS	405	exbD_1		COG0848	Biopolymer transport protein ExbD
ACNHJGHF_00118	CDS	678	tolQ_1		COG0811	Protein TolQ
ACNHJGHF_00119	CDS	444	ybgC	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
ACNHJGHF_00120	CDS	1065	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
ACNHJGHF_00121	CDS	1089	ydiK_1		COG0628	Putative transport protein YdiK
ACNHJGHF_00122	CDS	576	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
ACNHJGHF_00123	CDS	579	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
ACNHJGHF_00124	CDS	864	eamA		COG0697	putative amino-acid metabolite efflux pump
ACNHJGHF_00125	CDS	780	kdgR			Pectin degradation repressor protein KdgR
ACNHJGHF_00126	CDS	720	bauC	1.2.1.-	COG1012	Putative 3-oxopropanoate dehydrogenase
ACNHJGHF_00127	CDS	957	hprA	1.1.1.29	COG1052	Glycerate dehydrogenase
ACNHJGHF_00128	CDS	219				hypothetical protein
ACNHJGHF_00129	CDS	765	modA		COG0725	Molybdate-binding protein ModA
ACNHJGHF_00130	CDS	672	modB		COG4149	Molybdenum transport system permease protein ModB
ACNHJGHF_00131	CDS	1107	cysA	3.6.3.25	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
ACNHJGHF_00132	CDS	489	lrp_1		COG1522	Leucine-responsive regulatory protein
ACNHJGHF_00133	CDS	1707	leuA_1	2.3.3.13	COG0119	2-isopropylmalate synthase
ACNHJGHF_00134	CDS	489				hypothetical protein
ACNHJGHF_00135	CDS	513				hypothetical protein
ACNHJGHF_00136	CDS	690	cpxR_1		COG0745	Transcriptional regulatory protein CpxR
ACNHJGHF_00137	CDS	1404	cpxA	2.7.13.3		Sensor histidine kinase CpxA
ACNHJGHF_00138	CDS	588		1.15.1.1		Superoxide dismutase [Fe]
ACNHJGHF_00139	CDS	1422	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
ACNHJGHF_00140	CDS	609	exbB		COG0811	Biopolymer transport protein ExbB
ACNHJGHF_00141	CDS	417	exbD_2		COG0848	Biopolymer transport protein ExbD
ACNHJGHF_00142	CDS	1059	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
ACNHJGHF_00143	CDS	177				hypothetical protein
ACNHJGHF_00144	CDS	789	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
ACNHJGHF_00145	CDS	654	adk	2.7.4.3		Adenylate kinase
ACNHJGHF_00146	CDS	2445	hppA	3.6.1.1	COG3808	K(+)-insensitive pyrophosphate-energized proton pump
ACNHJGHF_00147	CDS	627				hypothetical protein
ACNHJGHF_00148	CDS	1539	murJ		COG0728	putative lipid II flippase MurJ
ACNHJGHF_00149	CDS	306				hypothetical protein
ACNHJGHF_00150	CDS	276				hypothetical protein
ACNHJGHF_00151	CDS	6459				hypothetical protein
ACNHJGHF_00152	CDS	981	uhpA		COG2197	Transcriptional regulatory protein UhpA
ACNHJGHF_00153	CDS	1206				hypothetical protein
ACNHJGHF_00154	CDS	1017				hypothetical protein
ACNHJGHF_00155	CDS	822				hypothetical protein
ACNHJGHF_00156	CDS	252				hypothetical protein
ACNHJGHF_00157	CDS	528		2.7.7.70	COG2870	D-beta-D-heptose 1-phosphate adenylyltransferase
ACNHJGHF_00158	CDS	855				hypothetical protein
ACNHJGHF_00159	CDS	384				hypothetical protein
ACNHJGHF_00160	CDS	1167				hypothetical protein
ACNHJGHF_00161	CDS	1833	phaC_1	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
ACNHJGHF_00162	CDS	1068	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
ACNHJGHF_00163	CDS	546	cueR		COG0789	HTH-type transcriptional regulator CueR
ACNHJGHF_00164	CDS	459				hypothetical protein
ACNHJGHF_00165	CDS	1164	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
ACNHJGHF_00166	CDS	1143	can	4.2.1.1	COG0288	Carbonic anhydrase 2
ACNHJGHF_00167	CDS	957				S-adenosylmethionine/S-adenosylhomocysteine transporter
ACNHJGHF_00168	CDS	1137	mmgC	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
ACNHJGHF_00169	CDS	603	nsaD	5.99.1.4		2-hydroxychromene-2-carboxylate isomerase
ACNHJGHF_00170	CDS	1626		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
ACNHJGHF_00171	CDS	795	echA8_1	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
ACNHJGHF_00172	CDS	2037	accA1_1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
ACNHJGHF_00173	CDS	945	liuE	4.1.3.26	COG0119	3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase
ACNHJGHF_00174	CDS	237				hypothetical protein
ACNHJGHF_00175	CDS	192				hypothetical protein
ACNHJGHF_00176	CDS	915	gloC_1	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
ACNHJGHF_00177	CDS	477				hypothetical protein
ACNHJGHF_00178	CDS	1017	mprA			Response regulator MprA
ACNHJGHF_00179	CDS	237				hypothetical protein
ACNHJGHF_00180	CDS	1134	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
ACNHJGHF_00181	CDS	516	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
ACNHJGHF_00182	CDS	495	nusB		COG0781	Transcription antitermination protein NusB
ACNHJGHF_00183	CDS	960	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
ACNHJGHF_00184	CDS	456	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
ACNHJGHF_00185	CDS	510	pncC_1	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
ACNHJGHF_00186	CDS	1404				hypothetical protein
ACNHJGHF_00187	CDS	1026	recA		COG0468	Protein RecA
ACNHJGHF_00188	CDS	420	recX		COG2137	Regulatory protein RecX
ACNHJGHF_00189	CDS	735	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
ACNHJGHF_00190	CDS	1446	rpoN		COG1508	RNA polymerase sigma-54 factor
ACNHJGHF_00191	CDS	327	hpf		COG1544	Ribosome hibernation promoting factor
ACNHJGHF_00192	CDS	453	ptsN		COG1762	Nitrogen regulatory protein
ACNHJGHF_00193	CDS	945	hprK	2.7.11.-		HPr kinase/phosphorylase
ACNHJGHF_00194	CDS	363	psiF			Phosphate starvation-inducible protein PsiF
ACNHJGHF_00195	CDS	456				hypothetical protein
ACNHJGHF_00196	CDS	1170	ubiI	1.14.13.-	COG0654	2-octaprenylphenol hydroxylase
ACNHJGHF_00197	CDS	714	dsbC_1		COG1651	putative thiol:disulfide interchange protein DsbC
ACNHJGHF_00198	CDS	732				hypothetical protein
ACNHJGHF_00199	CDS	447				hypothetical protein
ACNHJGHF_00200	CDS	1974	rpoD		COG0568	RNA polymerase sigma factor RpoD
ACNHJGHF_00201	CDS	1749	dnaG	2.7.7.-	COG0358	DNA primase
ACNHJGHF_00202	CDS	450	yqeY		COG1610	putative protein YqeY
ACNHJGHF_00203	CDS	213	rpsU		COG0828	30S ribosomal protein S21
ACNHJGHF_00204	CDS	1305				hypothetical protein
ACNHJGHF_00205	CDS	1404				hypothetical protein
ACNHJGHF_00206	CDS	1245				hypothetical protein
ACNHJGHF_00207	CDS	996			COG1305	putative protein
ACNHJGHF_00208	CDS	2559			COG2307	putative protein
ACNHJGHF_00209	CDS	3396			COG1305	putative protein
ACNHJGHF_00210	CDS	2601	glnD_1		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
ACNHJGHF_00211	CDS	582				hypothetical protein
ACNHJGHF_00212	CDS	1416			COG2308	putative protein
ACNHJGHF_00213	CDS	933				hypothetical protein
ACNHJGHF_00214	CDS	354				hypothetical protein
ACNHJGHF_00215	CDS	2655				putative protein
ACNHJGHF_00216	CDS	1200				hypothetical protein
ACNHJGHF_00217	CDS	291				hypothetical protein
ACNHJGHF_00218	CDS	507				hypothetical protein
ACNHJGHF_00219	CDS	159				hypothetical protein
ACNHJGHF_00220	CDS	462	yccF		COG3304	Inner membrane protein YccF
ACNHJGHF_00221	CDS	888				hypothetical protein
ACNHJGHF_00222	CDS	228				hypothetical protein
ACNHJGHF_00223	CDS	885				hypothetical protein
ACNHJGHF_00224	CDS	1272				hypothetical protein
ACNHJGHF_00225	CDS	768	mltC_1	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase C
ACNHJGHF_00226	CDS	1476				hypothetical protein
ACNHJGHF_00227	CDS	1518				hypothetical protein
ACNHJGHF_00228	CDS	2208				hypothetical protein
ACNHJGHF_00229	CDS	951				hypothetical protein
ACNHJGHF_00230	CDS	2613				hypothetical protein
ACNHJGHF_00231	CDS	2973			COG2200	putative signaling protein
ACNHJGHF_00232	CDS	1389	gltX	6.1.1.17		Glutamate--tRNA ligase
ACNHJGHF_00233	CDS	549				hypothetical protein
ACNHJGHF_00234	CDS	975	zntB		COG0598	Zinc transport protein ZntB
ACNHJGHF_00235	CDS	780			COG2200	putative signaling protein
ACNHJGHF_00236	CDS	603				hypothetical protein
ACNHJGHF_00237	CDS	3960				hypothetical protein
ACNHJGHF_00238	CDS	753				hypothetical protein
ACNHJGHF_00239	CDS	759	pncC_2	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
ACNHJGHF_00240	CDS	549				hypothetical protein
ACNHJGHF_00241	CDS	552				hypothetical protein
ACNHJGHF_00242	CDS	597	lptA		COG1934	Lipopolysaccharide export system protein LptA
ACNHJGHF_00243	CDS	597	lptC			Lipopolysaccharide export system protein LptC
ACNHJGHF_00244	CDS	984	kdsD_1	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
ACNHJGHF_00245	CDS	1968	kefC_1		COG0475	Glutathione-regulated potassium-efflux system protein KefC
ACNHJGHF_00246	CDS	717				hypothetical protein
ACNHJGHF_00247	CDS	1737				hypothetical protein
ACNHJGHF_00248	CDS	1296	cya_1	4.6.1.1	COG2114	Adenylate cyclase
ACNHJGHF_00249	CDS	789				hypothetical protein
ACNHJGHF_00250	CDS	1227				hypothetical protein
ACNHJGHF_00251	CDS	468				hypothetical protein
ACNHJGHF_00252	CDS	603				hypothetical protein
ACNHJGHF_00253	CDS	1539				hypothetical protein
ACNHJGHF_00254	CDS	1203	epsF_2		COG1459	Type II secretion system protein F
ACNHJGHF_00255	CDS	1713	epsE_1		COG2804	Type II secretion system protein E
ACNHJGHF_00256	CDS	1281				hypothetical protein
ACNHJGHF_00257	CDS	1821	pulD			Type II secretion system protein D
ACNHJGHF_00258	CDS	1395	damX			Cell division protein DamX
ACNHJGHF_00259	CDS	1452	zraR_1		COG2204	Transcriptional regulatory protein ZraR
ACNHJGHF_00260	CDS	819	mlaF	3.6.3.-	COG1127	putative phospholipid import ATP-binding protein MlaF
ACNHJGHF_00261	CDS	816	mlaE_1		COG0767	putative phospholipid ABC transporter permease protein MlaE
ACNHJGHF_00262	CDS	468	mlaD		COG1463	putative phospholipid ABC transporter-binding protein MlaD
ACNHJGHF_00263	CDS	717	mlaA		COG2853	putative phospholipid-binding lipoprotein MlaA
ACNHJGHF_00264	CDS	615	mlaC		COG2854	putative phospholipid-binding protein MlaC
ACNHJGHF_00265	CDS	294				hypothetical protein
ACNHJGHF_00266	CDS	924	yadG_1		COG1131	putative ABC transporter ATP-binding protein YadG
ACNHJGHF_00267	CDS	756	yadH_1		COG0842	Inner membrane transport permease YadH
ACNHJGHF_00268	CDS	246	ibaG		COG5007	Acid stress protein IbaG
ACNHJGHF_00269	CDS	1281	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
ACNHJGHF_00270	CDS	291				hypothetical protein
ACNHJGHF_00271	tRNA	75				tRNA-Val(cac)
ACNHJGHF_00272	CDS	1299	gltA_1	2.3.3.16	COG0372	Citrate synthase
ACNHJGHF_00273	CDS	1356				hypothetical protein
ACNHJGHF_00274	CDS	765				hypothetical protein
ACNHJGHF_00275	CDS	993	lytM	3.4.24.75	COG0739	Glycyl-glycine endopeptidase LytM
ACNHJGHF_00276	CDS	1014	adhT	1.1.1.1		Alcohol dehydrogenase
ACNHJGHF_00277	CDS	1311				hypothetical protein
ACNHJGHF_00278	CDS	1146				putative HTH-type transcriptional regulator
ACNHJGHF_00279	CDS	3270	icmF		COG1703	Fused isobutyryl-CoA mutase
ACNHJGHF_00280	CDS	1302		2.8.3.-	COG0427	Butanoate coenzyme A-transferase
ACNHJGHF_00281	CDS	510				Outer membrane lipoprotein Omp16
ACNHJGHF_00282	CDS	429				hypothetical protein
ACNHJGHF_00283	CDS	984	capA			Capsule biosynthesis protein CapA
ACNHJGHF_00284	CDS	777	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
ACNHJGHF_00285	CDS	381				hypothetical protein
ACNHJGHF_00286	CDS	1422	rhlE_1	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
ACNHJGHF_00287	CDS	234				hypothetical protein
ACNHJGHF_00288	CDS	255				hypothetical protein
ACNHJGHF_00289	CDS	1353	tnpA	3.1.-.-		Transposase for transposon Tn5
ACNHJGHF_00290	CDS	1071				hypothetical protein
ACNHJGHF_00291	CDS	456				hypothetical protein
ACNHJGHF_00292	CDS	417				hypothetical protein
ACNHJGHF_00293	CDS	2709	ctpF_1	3.6.3.-		putative cation-transporting ATPase F
ACNHJGHF_00294	CDS	921				hypothetical protein
ACNHJGHF_00295	CDS	1641	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
ACNHJGHF_00296	CDS	603				hypothetical protein
ACNHJGHF_00297	CDS	756	amiD_1	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
ACNHJGHF_00298	CDS	279				hypothetical protein
ACNHJGHF_00299	CDS	354	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
ACNHJGHF_00300	CDS	534				hypothetical protein
ACNHJGHF_00301	CDS	2148				hypothetical protein
ACNHJGHF_00302	CDS	615				hypothetical protein
ACNHJGHF_00303	CDS	471				hypothetical protein
ACNHJGHF_00304	CDS	1065				hypothetical protein
ACNHJGHF_00305	tRNA	94				tRNA-Ser(gct)
ACNHJGHF_00306	CDS	306				hypothetical protein
ACNHJGHF_00307	CDS	1656	recN		COG0497	DNA repair protein RecN
ACNHJGHF_00308	CDS	927	nadK	2.7.1.23	COG0061	NAD kinase
ACNHJGHF_00309	CDS	1029	hrcA		COG1420	Heat-inducible transcription repressor HrcA
ACNHJGHF_00310	CDS	1104	hemH	4.99.1.1	COG0276	Ferrochelatase
ACNHJGHF_00311	CDS	1350	prkC_1	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
ACNHJGHF_00312	CDS	561	grpE			Protein GrpE
ACNHJGHF_00313	CDS	1941	dnaK_1		COG0443	Chaperone protein DnaK
ACNHJGHF_00314	CDS	1119	dnaJ_1		COG0484	Chaperone protein DnaJ
ACNHJGHF_00315	CDS	1152				hypothetical protein
ACNHJGHF_00316	CDS	1383	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
ACNHJGHF_00317	CDS	1197	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
ACNHJGHF_00318	CDS	1200				hypothetical protein
ACNHJGHF_00319	CDS	561		5.2.1.8		Peptidyl-prolyl cis-trans isomerase cyp18
ACNHJGHF_00320	CDS	492	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
ACNHJGHF_00321	CDS	738	lpxH	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
ACNHJGHF_00322	CDS	1836	recQ_1	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
ACNHJGHF_00323	CDS	1488	gltA_2	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
ACNHJGHF_00324	CDS	858	nadC	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
ACNHJGHF_00325	CDS	138				hypothetical protein
ACNHJGHF_00326	CDS	1488	thrC	4.2.3.1	COG0498	Threonine synthase
ACNHJGHF_00327	CDS	738	dgcM_1	2.7.7.65	COG2199	Diguanylate cyclase DgcM
ACNHJGHF_00328	CDS	1134				hypothetical protein
ACNHJGHF_00329	CDS	258				hypothetical protein
ACNHJGHF_00330	CDS	546				hypothetical protein
ACNHJGHF_00331	CDS	1185	acdA_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
ACNHJGHF_00332	CDS	1257	uctC_1	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
ACNHJGHF_00333	CDS	1518	atoS_1	2.7.13.3	COG0642	Signal transduction histidine-protein kinase AtoS
ACNHJGHF_00334	CDS	378	spo0F	2.7.-.-	COG0784	Sporulation initiation phosphotransferase F
ACNHJGHF_00335	CDS	294	kaiB_1			Circadian clock protein KaiB
ACNHJGHF_00336	CDS	1227	nifL	2.7.13.3		Nitrogen fixation regulatory protein
ACNHJGHF_00337	CDS	303	kaiB_2			Circadian clock protein KaiB
ACNHJGHF_00338	CDS	1524	kaiC	2.7.11.1	COG0467	Circadian clock protein kinase KaiC
ACNHJGHF_00339	CDS	1584	atoS_2	2.7.13.3	COG0642	Signal transduction histidine-protein kinase AtoS
ACNHJGHF_00340	CDS	840	prpC_1	3.1.3.16	COG0631	Protein phosphatase PrpC
ACNHJGHF_00341	CDS	900				hypothetical protein
ACNHJGHF_00342	CDS	1092	uctC_2	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
ACNHJGHF_00343	CDS	4179				hypothetical protein
ACNHJGHF_00344	CDS	1413				hypothetical protein
ACNHJGHF_00345	CDS	1311	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
ACNHJGHF_00346	CDS	1233	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
ACNHJGHF_00347	CDS	1218	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
ACNHJGHF_00348	CDS	372				hypothetical protein
ACNHJGHF_00349	CDS	693	yccA_1		COG0670	Modulator of FtsH protease YccA
ACNHJGHF_00350	tRNA	87				tRNA-Ser(tga)
