3300026286-bin.8	0.103527635	0.014882677	0.016932022
3300026286-bin.9	0.09076902	0.052663554	0.0046587153
3300026302-bin.13	0.08098417	0.23670499	0.036003593
3300026302-bin.14	0.02453727	0.16033511	0.0025133775
3300026302-bin.15	0.24693471	0.55901337	0.060868777
3300026302-bin.17	1.3472422	0.15095347	0.040431716
3300026302-bin.18	0.04708137	0.19004546	0.006788145
3300026302-bin.20	0.08676562	1.0183859	0.11160798
3300026302-bin.23	0.0018465834	0.2718234	0.008581456
3300026302-bin.24	0.0029820367	0.089806624	0.00053840753
3300026302-bin.27	0.0057532336	0.08535913	0.028807838
3300026302-bin.29	0.0031359666	0.07770074	0.00058758183
3300026302-bin.30	0.11022335	1.2678987	0.12044708
3300026302-bin.31	0.036940765	0.6722422	0.15535301
3300026302-bin.32	0.062361754	0.093289435	0.07575343
3300026302-bin.33	0.08646657	0.11853691	0.10843936
3300026302-bin.3	13.277245	11.294277	18.7752
3300026302-bin.41	0.012864563	0.120114736	0.00258128
3300026302-bin.43	0.07967102	0.16411598	0.119203635
3300026302-bin.45	0.051016506	0.16083463	0.0038460458
3300026302-bin.46	4.195501	2.4241893	0.014797481
3300026302-bin.48	0.072370164	0.13141939	0.52155936
3300026302-bin.50	0.05759598	0.11805652	0.008689308
3300026302-bin.51	0.023520824	0.8759845	0.07464209
3300026302-bin.54	0.12954476	0.27648145	0.34265777
3300026302-bin.56	0.07828505	0.0806992	0.084307685
3300026302-bin.57	0.026643265	0.24274929	0.3622867
3300026302-bin.58	0.13840182	0.32126576	0.007335036
3300026302-bin.6	0.28716418	1.6442075	0.2107091
3300026302-bin.7	0.00015290844	0.17237829	0.00022478723
3300026302-bin.8	0.1375822	0.097026706	0.30562678
3300026302-bin.9	0.01932046	0.07181208	0.0023586317
megahit-bin.100	0.052449536	0.051582787	0.9969112
megahit-bin.103	0.0033746597	0.0902395	0.0011108741
megahit-bin.105	0.13568221	0.3210407	0.0073097744
megahit-bin.106	0.10599099	0.034361172	0.036444176
megahit-bin.108	0.08672068	1.0120401	0.110346854
megahit-bin.10	0.053728085	0.17026542	0.004299583
megahit-bin.110	0.036432065	0.088090464	0.11475728
megahit-bin.112	0.00015759823	0.17377672	0.00018517327
megahit-bin.12	4.217097	2.4354703	0.019265024
megahit-bin.13	0.016128156	0.09739146	0.0009297369
megahit-bin.15	0.010327712	0.10210606	0.00088907685
megahit-bin.16	0.22333373	0.0073293922	0.0020615393
megahit-bin.18	0.021586228	0.0764079	0.002766016
megahit-bin.19	0.005730007	0.08585856	0.02969741
megahit-bin.20	0.048235677	0.014482291	0.053631876
megahit-bin.21	0.013903952	0.027409507	0.16286902
megahit-bin.25	0.006642613	0.08067003	0.0027510212
megahit-bin.26	0.056367517	0.11419483	0.008469724
megahit-bin.28	0.046759356	0.18803401	0.0067987395
megahit-bin.2	0.21871857	0.0007863982	0.002808793
megahit-bin.30	0.031415846	0.055099152	0.09654857
megahit-bin.33	0.13596417	0.09638673	0.3033097
megahit-bin.36	0.03899895	0.0007374845	0.23628756
megahit-bin.38	0.036350645	0.051657233	0.06378426
megahit-bin.39	0.099957325	0.0033549282	0.05434787
megahit-bin.3	0.0363333	0.6662402	0.15464613
megahit-bin.40	0.051194437	0.07786949	0.0640061
megahit-bin.42	0.026987989	0.042655714	0.10880459
megahit-bin.43	0.10205159	0.007469325	0.00095573766
megahit-bin.44	0.1733242	0.051385187	0.2583791
megahit-bin.45	0.08156261	0.078258075	0.011371208
megahit-bin.48	0.10486159	0.01613829	0.018739045
megahit-bin.50	0.0712511	0.03255192	0.18161863
megahit-bin.52	0.07820444	0.16241385	0.1171646
megahit-bin.53	0.0071821674	0.0040135826	0.16934747
megahit-bin.57	0.027769437	0.014226981	0.11700576
megahit-bin.5	0.08600824	0.11556138	0.1066642
megahit-bin.61	0.02586747	0.16565424	0.003423681
megahit-bin.64	0.08131868	0.2236739	0.03593084
megahit-bin.69	0.02017178	0.07873699	0.044879176
megahit-bin.6	8.911018	6.9157557	12.559498
megahit-bin.72	0.23670095	0.54026437	0.057102326
megahit-bin.73	0.03970529	0.010166159	0.046345767
megahit-bin.74	0.061070483	0.043480717	0.040776793
megahit-bin.75	0.00822049	0.15044679	0.030486537
megahit-bin.77	0.2767071	1.1617578	0.18990204
megahit-bin.78	0.109172836	1.229724	0.1192216
megahit-bin.80	0.08880526	0.05353942	0.0048275776
megahit-bin.81	0.08754369	0.045578375	0.034082215
megahit-bin.83	0.008638106	0.00024744484	0.2024113
megahit-bin.84	0.0032419644	0.07981429	0.0005832145
megahit-bin.85	0.07406692	0.03227083	0.1187115
megahit-bin.86	0.041011762	0.058091663	0.0012410803
megahit-bin.87	0.02858839	0.04545065	0.039108373
megahit-bin.88	0.033542205	0.01570429	0.050078273
megahit-bin.89	0.002346739	0.014106099	0.2066155
megahit-bin.90	1.369245	0.15321891	0.041316614
megahit-bin.92	0.07794156	0.08020236	0.083195336
megahit-bin.93	0.07105495	0.13027398	0.5189661
megahit-bin.94	0.18454212	0.0014367445	0.46343285
megahit-bin.96	0.02301157	0.8746743	0.074156724
megahit-bin.9	0.026978355	0.24393734	0.36438528
spades-bin.100	0.14224344	0.10202247	0.31693676
spades-bin.103	0.13825975	0.3199885	0.0070002847
spades-bin.104	0.0019946608	0.014040798	0.20534378
spades-bin.105	0.10234834	0.0034434176	0.055954058
spades-bin.106	0.22222729	0.0009684275	0.0028777488
spades-bin.109	0.033472642	0.047439165	0.05883538
spades-bin.10	0.007209476	0.08514745	0.030744893
spades-bin.112	0.007961691	0.0048207445	0.1704768
spades-bin.115	0.045321945	0.061532	0.0037447629
spades-bin.14	0.059091814	0.11962938	0.009129999
spades-bin.15	0.02723931	0.046796612	0.089761786
spades-bin.17	0.061426897	0.04483752	0.041058008
spades-bin.18	0.17975657	0.053936355	0.2658075
spades-bin.24	0.23579097	0.5425123	0.057251293
spades-bin.28	0.023026034	0.8773881	0.07433565
spades-bin.29	0.023191791	0.0850944	0.053502925
spades-bin.2	0.07327761	0.067020975	0.043142054
spades-bin.30	0.025813129	0.16041356	0.0029015215
spades-bin.31	0.11119892	0.01854621	0.020108819
spades-bin.33	0.015508202	0.092648275	0.000919652
spades-bin.36	0.01405936	1.5492964	0.081268124
spades-bin.3	0.004048673	0.09244414	0.0019430349
spades-bin.40	0.047243133	0.18998867	0.006865307
spades-bin.42	4.220621	2.4357793	0.014893578
spades-bin.43	0.048528396	0.016002549	0.054840736
spades-bin.44	0.037205055	0.6687537	0.15633963
spades-bin.45	0.18545432	0.0014823844	0.46462616
spades-bin.46	0.25997868	1.3511966	0.18531528
spades-bin.48	0.08129705	0.07902188	0.012491863
spades-bin.49	0.11065638	1.2706617	0.119999476
spades-bin.4	0.039256997	0.00069917174	0.23963788
spades-bin.50	0.03627643	0.016223166	0.051686056
spades-bin.51	0.053316206	0.052281737	1.0084802
spades-bin.52	0.09855135	0.052662686	0.037694722
spades-bin.53	0.09560463	0.057624076	0.005063659
spades-bin.55	0.022592384	0.07894015	0.0029447856
spades-bin.56	0.13994612	0.042832006	0.043796483
spades-bin.57	0.08556644	0.24256955	0.03968348
spades-bin.58	0.08747535	1.0194321	0.111352175
spades-bin.59	0.02869878	0.014955263	0.11948271
spades-bin.5	0.0836323	0.1730114	0.12548584
spades-bin.60	0.11060953	0.008095278	0.0010303052
spades-bin.61	0.030165458	0.04827917	0.040520806
spades-bin.62	0.08176548	0.08191339	0.08787821
spades-bin.63	0.072060354	0.03367341	0.18401615
spades-bin.65	0.008930592	0.00056160946	0.2039194
spades-bin.66	0.07398055	0.03296961	0.11895539
spades-bin.67	0.027404506	0.24663778	0.3690684
spades-bin.68	0.034569222	0.13287564	0.013678144
spades-bin.6	0.014198128	0.028417964	0.16305573
spades-bin.72	0.010601346	0.104106374	0.0010482536
spades-bin.73	0.0830752	0.11473161	0.10476566
spades-bin.74	0.04837701	0.017135046	0.05377358
spades-bin.75	0.23546374	0.007844293	0.0022544186
spades-bin.76	0.053267285	0.1665625	0.009371221
spades-bin.77	0.008107312	0.0871184	0.003954654
spades-bin.84	0.075999	0.13613759	0.5426792
spades-bin.88	0.057539158	0.08800303	0.06910539
spades-bin.93	0.0041638333	0.0995531	0.0020632122
spades-bin.97	0.00014546842	0.17684034	0.00021501194
spades-bin.99	0.03207983	0.052800965	0.12842403
spades-bin.9	1.8605574	0.20871775	0.056270342
